time,avg_speed,running,halted
397,3.6908912783729515,636,248
398,3.655970605234464,637,244
399,3.6207521783058954,637,245
400,3.636679651613444,640,245
401,3.6754270579876205,639,242
402,3.588937043776059,642,246
403,3.520711181453805,642,246
404,3.5067059194569943,639,242
405,3.464364759759323,642,248
406,3.4192492325112496,644,253
407,3.422493983963187,646,254
408,3.3897842080909393,644,248
409,3.3688594571092443,644,255
410,3.334372667528761,648,262
411,3.345564475547378,648,258
412,3.327252817916332,650,264
413,3.3559174422299165,652,261
414,3.380800702810448,652,259
415,3.3837157919670173,649,257
416,3.368908047831909,651,267
417,3.3512546274479575,653,268
418,3.3230821721926493,655,271
419,3.2593527661210007,657,279
420,3.263760384929264,660,283
421,3.2389707451498433,660,284
422,3.1603712224124765,662,290
423,3.1615239902613492,664,286
424,3.109752901422867,666,292
425,3.0370379832172905,667,296
426,2.9890664354796272,668,296
427,2.952874967830747,674,295
428,2.9068954453745204,677,305
429,2.922019889937974,678,300
430,2.8966497199657044,682,311
431,2.9165629636839587,683,306
432,2.9015798240920425,683,310
433,2.874397831935505,682,313
434,2.8744526986351167,689,310
435,2.8904752951542587,687,300
436,2.9158857486131633,688,294
437,2.9140932700195226,691,289
438,2.9824939224978904,692,290
439,3.009740554696557,694,288
440,3.04475194998352,697,295
441,3.107706454990976,697,291
442,3.1515441658898355,697,288
443,3.2016518575651935,699,285
444,3.2568853757577356,699,284
445,3.237080845455392,697,278
446,3.213661667161686,703,279
447,3.265939302838307,703,272
448,3.2536565014338743,703,274
449,3.207401905022119,706,277
450,3.1909058929034466,705,276
451,3.194064011448233,705,276
452,3.192488239962309,707,277
453,3.161339453940029,708,281
454,3.168343139704696,707,279
455,3.1413224249618157,707,279
456,3.109113184925318,707,282
457,3.0734446251759886,710,285
458,3.046940511347921,711,284
459,3.06919343801755,710,293
460,3.060347174304312,715,295
461,3.0409118888241955,718,301
462,3.016284154759552,719,306
463,3.0065663195638708,722,316
464,3.0168569963399374,722,321
465,2.9909743243281155,724,330
466,2.9105861871337244,729,337
467,2.9078425289727656,729,330
468,2.8441129779970953,730,333
469,2.7905190761054195,732,334
470,2.7709526120166945,732,332
471,2.770273357512211,733,341
472,2.714543066981837,735,351
473,2.687162557514733,735,345
474,2.6592932941657783,736,353
475,2.60836525813403,736,349
476,2.597634833095854,739,364
477,2.6069597717785387,740,372
478,2.623771429034159,742,373
479,2.6548737047198636,743,379
480,2.6510028979525715,744,381
481,2.6675108869162667,746,380
482,2.6362769055882143,745,379
483,2.653952162709104,748,381
484,2.59049941342251,750,385
485,2.5777139774806326,749,379
486,2.551311153380577,752,397
487,2.5358865095887038,752,405
488,2.5245129803727933,753,411
489,2.4900192806672936,757,425
490,2.485862657276463,757,431
491,2.4807348647078733,758,426
492,2.496568169157146,762,431
493,2.503617215153988,762,432
494,2.483795230575241,762,434
495,2.444691416061864,764,438
496,2.4071124994338153,765,434
497,2.380461417565544,767,440
498,2.334736203204656,770,438
499,2.350243146637841,770,436
500,2.3894347712613038,773,442
501,2.4466213128155014,775,446
502,2.489164655655538,777,444
503,2.5569237312909796,778,440
504,2.6020504938294264,778,443
505,2.642273672736392,781,445
506,2.6882458284846553,783,441
507,2.696713754653651,787,446
508,2.664102645415824,792,439
509,2.658043849614975,794,437
510,2.61147462812626,797,440
511,2.5824089132295933,801,448
512,2.5471588092711595,802,450
513,2.561490162467356,805,454
514,2.6085973600804535,808,455
515,2.614707537947786,810,455
516,2.6218217611227743,812,454
517,2.5879854863054805,814,460
518,2.5277107591759425,814,465
519,2.4943414069981644,817,470
520,2.4370848161957155,819,462
521,2.4069274752142573,821,469
522,2.3725448482483515,823,477
523,2.396382649171215,825,484
524,2.405622972579083,829,482
525,2.436309140152519,833,496
526,2.4573692209294133,835,496
527,2.4528797923060144,838,498
528,2.484062803510748,840,495
529,2.4892201521376047,843,502
530,2.480647224121856,843,490
531,2.476028407473933,843,490
532,2.434257517201503,844,498
533,2.374323574883529,845,503
534,2.3652831766229427,846,508
535,2.3253768543199476,849,512
536,2.2845673341619395,852,517
537,2.2566423656545447,854,526
538,2.205490741742897,860,536
539,2.186674345155634,861,530
540,2.173817235907367,864,540
541,2.1503645561726317,865,550
542,2.171749240872804,867,554
543,2.1780714183453393,872,559
544,2.171286505138619,875,562
545,2.1341680611836082,877,576
546,2.1112097105698564,879,583
547,2.0971181272528883,881,586
548,2.0956726062954245,885,596
549,2.08145725850454,887,595
550,2.0952301788794583,890,597
551,2.05063180491328,892,613
552,2.0425101287667546,897,612
553,2.0698226380501965,899,612
554,2.0898254099492304,899,618
555,2.1411116222325215,901,627
556,2.1717532968576703,903,626
557,2.186573464869551,906,625
558,2.16883743362503,909,636
559,2.1753068452996636,911,641
560,2.135637372092875,913,652
561,2.1391421413786347,914,655
562,2.077271961070696,914,662
563,2.0186841420923973,917,668
564,1.9844296136305029,915,665
565,1.9668433130981384,916,669
566,1.9239689645829332,916,675
567,1.9198875089654426,917,675
568,1.8954566711875005,916,680
569,1.8664127030989577,921,683
570,1.852324960846506,923,679
571,1.8312638342338314,923,676
572,1.793067701410915,925,678
573,1.7886856544357337,927,677
574,1.8004104664893132,929,686
575,1.7817704003683779,930,690
576,1.7993170178786613,933,690
577,1.810378345617297,935,690
578,1.8169704105864766,935,689
579,1.802883471185634,936,697
580,1.7921921888994694,937,694
581,1.783027638618048,940,703
582,1.7818761877120834,941,705
583,1.7568841863410352,942,708
584,1.7320141845436698,943,711
585,1.7378707001444642,946,706
586,1.7156906959832183,948,711
587,1.723323495797244,949,703
588,1.7408135818994075,951,708
589,1.7228795253989924,952,710
590,1.7035631712064607,952,710
591,1.6896901767721721,952,716
592,1.6960492435800119,951,725
593,1.65906784829777,949,727
594,1.650397786638361,949,732
595,1.6507180953633835,951,734
596,1.657688174773901,954,737
597,1.644139991566925,955,739
598,1.6649849025337755,959,734
599,1.6686943339362983,961,743
600,1.6777421172083538,963,746
601,1.6643838030066707,964,753
602,1.6400374641244337,965,756
603,1.5877190757141737,965,758
604,1.5681174731549339,966,753
605,1.5434853811981428,966,767
606,1.5105899008114405,968,770
607,1.500313623649586,969,773
608,1.5059542385458584,969,774
609,1.4801206792493111,970,777
610,1.475397040091822,971,782
611,1.4585850218881058,971,787
612,1.4270667559189765,975,790
613,1.399975914799767,974,788
614,1.4018521770788201,974,791
615,1.3832813539840474,976,790
616,1.3757129284338305,977,793
617,1.3784597628055275,977,790
618,1.3401942343265036,980,797
619,1.3166345440169123,980,795
620,1.3177537936290835,980,801
621,1.327467060109695,981,797
622,1.3428065772344504,980,795
623,1.3357576101292659,980,795
624,1.3568770978167355,978,783
625,1.3617603629347634,977,780
626,1.3687426440100618,979,781
627,1.3689614080096855,979,775
628,1.363465091069586,979,779
629,1.352649426826625,979,783
630,1.3497540161189001,979,781
631,1.3513152723172073,979,781
632,1.3858435578100912,979,782
633,1.380686714821424,977,783
634,1.3555705685835109,977,778
635,1.3456486684875595,976,778
636,1.3417910880398494,976,778
637,1.335899819031359,977,778
638,1.371601468170728,977,770
639,1.3673340923304573,978,769
640,1.3655848703854658,981,768
641,1.3677997790795562,981,767
642,1.3707312524323865,982,759
643,1.385566403060935,983,754
644,1.4008878650806533,982,749
645,1.407988933332705,982,750
646,1.400170573298923,980,753
647,1.3783923164203917,979,759
648,1.3336498953527687,979,764
649,1.3283528600181933,978,773
650,1.3367483382235872,978,782
651,1.3320451832924751,977,779
652,1.306775930164782,976,790
653,1.2790230553227495,976,795
654,1.2373790333578796,976,802
655,1.1701558506876444,975,804
656,1.146452163309366,974,812
657,1.125713383316712,974,810
658,1.109651608882285,974,813
659,1.0952366808153076,974,819
660,1.1056037531558203,975,822
661,1.1311514480250286,975,825
662,1.1310167201123547,975,831
663,1.1362854863426703,975,835
664,1.1383598126400274,976,838
665,1.1463638007239987,977,841
666,1.1435334142849827,978,843
667,1.1606079505725675,980,843
668,1.1751957337981194,981,839
669,1.1749999712430967,981,834
670,1.151337576097593,980,830
671,1.1335186205680614,979,823
672,1.1292822341237947,980,825
673,1.113026140556099,977,817
674,1.1145176465112563,978,816
675,1.1253841251020407,979,821
676,1.1180140278510284,980,818
677,1.1326350253497048,981,814
678,1.145230165592066,983,822
679,1.1560653287500293,983,824
680,1.1482303133859935,982,826
681,1.1550758149219613,982,819
682,1.138545319052554,980,817
683,1.1267759257828092,980,820
684,1.0992306525102002,979,818
685,1.0765916645390468,979,821
686,1.0245780299116745,978,823
687,1.0086540853141412,977,824
688,0.9788861151803795,975,825
689,0.9588448212540914,975,828
690,0.9289529688386641,974,826
691,0.913208653150778,975,833
692,0.9158522178471525,974,831
693,0.9323041623281455,973,829
694,0.9417092141915173,974,831
695,0.9529365954354049,974,823
696,0.9585335113489417,975,827
697,0.9672753564279378,975,825
698,0.9427464067943603,974,834
699,0.9298311024016135,974,837
700,0.9459270903229339,976,836
701,0.9533728040192103,975,834
702,0.9711893111904258,977,835
703,0.998191670722247,978,833
704,1.0113938694470408,978,829
705,1.0142951647919782,980,830
706,0.9949770059027977,980,826
707,0.9765454931165952,980,827
708,0.9848192484477909,981,824
709,0.9881675372871516,981,817
710,0.9949855578382574,982,815
711,1.0161399022420374,982,817
712,1.0222219729865596,983,822
713,1.0476794141326333,983,814
714,1.0569860136580744,983,814
715,1.0605994864527133,984,808
716,1.0543236536470004,982,804
717,1.0307393496802018,982,805
718,1.022789715117826,983,807
719,1.016574001619858,983,803
720,1.0143145076290738,982,807
721,1.0226200275872384,983,809
722,1.0215776202409035,983,809
723,1.0099873210558774,983,811
724,0.9977775764793135,984,818
725,0.9904905323848561,985,816
726,0.9859521923336539,985,816
727,0.9543815920587909,983,817
728,0.9525827890691108,983,826
729,0.9511750656207754,983,826
730,0.963279179154418,984,827
731,0.9625740300083293,984,832
732,0.9671783254084718,984,830
733,0.9627506943710753,984,829
734,0.9644791693547357,985,833
735,0.9632228260391538,984,836
736,0.9669950430344754,984,840
737,0.9660670951509667,985,841
738,0.9707467145330861,986,839
739,0.966654820288488,985,829
740,0.9681277994704514,985,828
741,0.9633981429306411,986,823
742,0.9573675347485971,984,814
743,0.9889561265321917,984,814
744,0.9843932863437557,984,813
745,0.993556550865239,983,818
746,0.9989339316985523,982,821
747,1.013049386317622,980,818
748,1.0339191667161938,980,821
749,1.037337049598555,979,824
750,1.036640237671262,979,812
751,1.054756961993012,979,811
752,1.0288803839308234,975,812
753,1.009348287520346,974,807
754,1.011066331414676,974,805
755,0.9903284241859364,974,803
756,1.0098828143607228,974,792
757,1.0123851847329688,974,792
758,1.0112941133198574,974,791
759,1.0074029032955962,974,795
760,0.9972695224388242,973,801
761,0.9957086569818344,973,806
762,0.9765801978077567,973,811
763,0.9348883176614368,973,824
764,0.9314019218436673,973,817
765,0.9254397244105097,973,823
766,0.9213875413416756,974,818
767,0.9395673052295002,974,822
768,0.9496107229500108,975,820
769,0.9744104182462126,976,815
770,0.9827809264942611,975,813
771,0.9976795145323806,975,808
772,0.9907166351237875,975,808
773,0.9810517972262132,975,815
774,0.9579977129691309,974,819
775,0.9710566326900916,975,826
776,0.9723329499299275,976,826
777,0.9884412744336877,976,826
778,0.9735071596035703,976,822
779,0.9745747984081767,977,824
780,0.9880027615114666,976,819
781,1.0133614799339434,976,816
782,1.0545217395272892,976,811
783,1.0820557889439353,977,806
784,1.0974982255660757,978,805
785,1.1122152787056652,978,801
786,1.1120592577994537,979,800
787,1.1008953866006843,979,802
788,1.0592595998958412,977,799
789,1.0612003715423057,979,804
790,1.0504464529997075,979,799
791,1.031228305344344,979,799
792,1.0060099458607934,979,802
793,1.012937406575398,980,802
794,1.0212086650994798,980,806
795,0.9962654921667686,978,807
796,1.0184675875859313,978,810
797,1.0299333518565439,978,810
798,1.0517478909767028,978,813
799,1.0665089913927055,978,819
800,1.0807270779488225,978,817
801,1.0788733471999332,979,821
802,1.0462185245433888,977,821
803,1.0444965987591863,977,821
804,1.0355821712482647,977,821
805,1.0552366122575814,977,822
806,1.0363500508344188,977,826
807,1.0327369440429908,977,828
808,1.0183480604575939,976,831
809,0.9976084234380129,977,836
810,1.0035060564467746,977,825
811,1.0256973012652315,976,823
812,1.0121176041840518,975,819
813,1.0124098319235502,974,814
814,1.0239367529147658,974,815
815,1.0138266445350208,974,816
816,1.0045932040073795,974,816
817,0.995467322454693,973,815
818,1.0229323062929925,973,817
819,1.0515112338141772,973,810
820,1.0846027762026131,972,798
821,1.1058483094014715,971,794
822,1.1161952638712116,972,791
823,1.1221356580668005,972,786
824,1.1419679004132401,972,777
825,1.1572196751615997,971,770
826,1.1776433077486521,969,768
827,1.192414986702527,968,766
828,1.177995749476098,967,762
829,1.1613511782962938,967,765
830,1.1360504602732096,964,764
831,1.1284086588428488,964,760
832,1.1191334273152505,964,759
833,1.1317906009390106,964,759
834,1.128602421947751,964,755
835,1.1366896479603008,964,756
836,1.133137845137922,963,760
837,1.1407746959756018,962,765
838,1.1441764859386734,962,760
839,1.1601364170681274,962,759
840,1.1345542186663666,960,762
841,1.1258838810692322,960,759
