time,avg_speed,running,halted
396,3.5288911356178323,649,240
397,3.4906212372697114,652,238
398,3.5570168630808343,655,239
399,3.654109103469928,656,233
400,3.724709633150712,657,234
401,3.800793083726381,658,222
402,3.7784437074858332,659,231
403,3.8456598550889223,660,234
404,3.9150713923443186,659,236
405,3.863682612350345,659,239
406,3.850201096603793,659,240
407,3.795990652703826,656,241
408,3.6960521019603165,658,254
409,3.618837022903685,662,261
410,3.5179949808028566,661,263
411,3.427102932195015,666,263
412,3.3426026579822463,668,261
413,3.2959611220394676,669,260
414,3.233401255186017,666,257
415,3.224322835217539,669,270
416,3.2243395702586555,670,271
417,3.206111387446012,670,267
418,3.1887965659017725,674,272
419,3.1042637888746127,675,266
420,3.022377236730636,676,279
421,2.97358251507869,679,285
422,2.9266669624226025,681,294
423,2.8961428354764998,680,303
424,2.897196004767332,683,300
425,2.8854821545180003,686,307
426,2.863444917326818,687,298
427,2.879067404365964,690,301
428,2.8428382423988947,693,298
429,2.85870732397276,695,291
430,2.854145431999994,700,290
431,2.882360452952869,702,290
432,2.8252099459026168,704,296
433,2.82447549637493,706,294
434,2.8006772505266717,707,302
435,2.817515542272962,707,302
436,2.7756392985685787,710,310
437,2.763317836216312,710,315
438,2.7134293794955058,713,323
439,2.673815730094986,716,324
440,2.6293632123884274,720,331
441,2.6171558974204103,719,318
442,2.602940578898313,723,319
443,2.6196970727089184,726,313
444,2.6175307077198666,725,313
445,2.6463315432059624,725,309
446,2.6535847641786576,729,317
447,2.6745001945845868,728,316
448,2.679715344014212,731,323
449,2.6511392485830956,732,322
450,2.572784950549037,731,332
451,2.5836405598777694,730,342
452,2.5258643218762993,734,351
453,2.5104213261688617,734,346
454,2.531908182735523,736,349
455,2.5105638617325354,738,346
456,2.5045090087143587,739,343
457,2.5017276030132805,739,342
458,2.502540762328361,742,333
459,2.526525604394843,745,328
460,2.5149434192931137,745,326
461,2.5850869570414727,746,324
462,2.5589386446894515,749,331
463,2.6242141348232475,750,326
464,2.6821458953734645,749,322
465,2.7331087359882504,751,327
466,2.774329050306396,752,328
467,2.7547063436305406,754,330
468,2.683212086490653,756,338
469,2.6561214965802518,758,343
470,2.572410404269224,763,347
471,2.5159816427420894,764,343
472,2.4709529551591767,766,351
473,2.4591627652221306,770,351
474,2.4548120429320535,770,356
475,2.490989841948891,770,369
476,2.5121472976500936,772,376
477,2.5522925681414623,774,375
478,2.5295574724470695,773,376
479,2.5425599455938954,775,385
480,2.5097475532449036,775,384
481,2.4543157829769986,776,390
482,2.3983650279789646,777,394
483,2.336239663788344,776,401
484,2.3015951076176697,778,406
485,2.2810450932408903,780,403
486,2.240849379961019,781,402
487,2.2557113404226308,784,385
488,2.293576295816821,784,381
489,2.307998376301,785,385
490,2.3450098390736467,786,379
491,2.378485110800482,786,368
492,2.387053571118828,788,378
493,2.3767566795750463,790,378
494,2.363944948038302,792,378
495,2.383524247593346,794,377
496,2.4066906620514334,796,382
497,2.377346158733631,798,390
498,2.339836030512067,800,393
499,2.3104388914953033,802,394
500,2.258786612622895,805,412
501,2.2104344445271207,807,410
502,2.1493620071895143,810,409
503,2.1152664720888943,811,412
504,2.1067547799713933,813,411
505,2.1205309732412596,814,414
506,2.1213262360264165,815,412
507,2.1373827940206214,816,413
508,2.131420100713121,818,422
509,2.157667852562015,820,423
510,2.1665945626692635,822,421
511,2.2320648064754898,822,431
512,2.2106780201823475,823,442
513,2.1577582138555185,824,448
514,2.0932519402235057,828,457
515,2.0823383229435217,830,460
516,2.084258374521668,832,457
517,2.083173936355294,834,451
518,2.0755472105935167,838,456
519,2.0801040239019697,836,468
520,2.0830380116739122,837,473
521,2.1229097733638937,840,471
522,2.161087700808017,838,461
523,2.1650605754591012,838,468
524,2.1652021079876222,841,471
525,2.1974432709237326,842,465
526,2.207208255789141,845,468
527,2.201688432389369,848,471
528,2.197107046023589,850,473
529,2.1745649703690404,851,476
530,2.1473659272705876,851,477
531,2.140968115415629,852,483
532,2.1607672539233205,855,484
533,2.1837486731979365,853,471
534,2.196435704388248,852,470
535,2.2019019778506213,854,465
536,2.1953404227414555,853,469
537,2.2275221221596753,854,464
538,2.270186483353056,855,466
539,2.25279320767201,856,475
540,2.2529080332981812,856,467
541,2.1890290692999197,855,476
542,2.1997818933623092,855,477
543,2.1630652722324712,859,475
544,2.154286512399519,862,475
545,2.1536334847803777,865,473
546,2.149072178154858,865,462
547,2.1569236661502393,866,465
548,2.1038957031565086,866,461
549,2.0963007240402733,868,457
550,2.102997718957611,869,451
551,2.1012698585887346,871,451
552,2.0711575487666996,869,442
553,2.0861305756715764,871,449
554,2.0903549517872206,872,449
555,2.1238908168082307,870,449
556,2.167491745906372,873,456
557,2.1737889209468637,874,458
558,2.1419299195241512,875,458
559,2.1093872324034018,877,459
560,2.100492883003928,877,462
561,2.0638132370487483,879,462
562,2.0248335688019132,882,456
563,1.977130081614432,883,460
564,1.9220465230181931,885,468
565,1.8824140359063755,884,454
566,1.839254091977044,884,461
567,1.8249509857981892,884,465
568,1.819413279469449,885,460
569,1.8123806476642035,887,466
570,1.8750685823084607,890,457
571,1.9251460439454693,894,461
572,1.9104763387781276,893,464
573,1.8786026136044038,895,478
574,1.86806684851833,899,488
575,1.851645671998338,902,486
576,1.8591089133153178,905,491
577,1.8281389426287604,908,496
578,1.8032671353465501,911,499
579,1.809868911763141,913,492
580,1.8228772414625052,916,497
581,1.8539629511124156,918,499
582,1.836181382358479,920,502
583,1.8480697576594962,921,503
584,1.8382409676634595,923,511
585,1.8590937008892447,926,516
586,1.8892410956053796,927,524
587,1.906495401260156,929,527
588,1.8965889815053658,927,533
589,1.9257182723631732,929,534
590,1.8860271263645876,930,541
591,1.8618537518053944,932,543
592,1.8239673944475523,930,529
593,1.82269491578152,930,525
594,1.7795229028256883,931,529
595,1.7833567906532415,929,532
596,1.7866651200225019,930,540
597,1.8081577742216608,933,545
598,1.7982435133357553,935,546
599,1.8014838203787942,936,546
600,1.7606422508075337,939,556
601,1.7445300266247905,940,562
602,1.7646362106516227,941,564
603,1.7262137017641217,940,567
604,1.7496515484472497,943,564
605,1.7346969229588656,941,563
606,1.7261537833128406,944,568
607,1.693194921715653,943,569
608,1.684747282778895,943,563
609,1.6874514870404416,944,569
610,1.6835869164190986,945,568
611,1.6919149512086826,944,574
612,1.7085921291344677,946,584
613,1.6962416435120593,944,584
614,1.7022324089322298,946,585
615,1.7010681588829486,945,585
616,1.6632166849061163,948,597
617,1.6506991105831772,947,593
618,1.6255494774034123,946,590
619,1.6053901463667555,948,593
620,1.5846230405463115,948,596
621,1.5633774294055074,948,601
622,1.5425697253067907,951,593
623,1.5289739822578046,952,595
624,1.5338022613259539,953,589
625,1.5534650796460803,956,587
626,1.560586870089804,957,587
627,1.571352945028394,958,588
628,1.5539169798311905,959,593
629,1.5301110646782554,960,595
630,1.525182716040954,959,595
631,1.4822736896365993,960,606
632,1.467414533285227,960,597
633,1.4412228615385374,961,602
634,1.4452178492643362,963,598
635,1.4667211190105043,963,583
636,1.4803766389112376,965,581
637,1.4486593042221394,967,581
638,1.4241997354036133,967,587
639,1.4079283169264887,967,579
640,1.4248784222806126,968,577
641,1.4435622169533204,969,574
642,1.4889515864776413,971,580
643,1.5579140067147512,969,573
644,1.5645330119080167,971,575
645,1.605300325603616,970,571
646,1.6526557268073432,969,572
647,1.6556949103683143,971,573
648,1.6612878825952793,970,570
649,1.6466967119163616,969,569
650,1.6168131853620478,970,578
651,1.5544339369565165,970,568
652,1.4972444315966364,971,577
653,1.4278254260584657,971,582
654,1.388923671649777,970,583
655,1.3461189659542057,971,589
656,1.3450235765052079,971,594
657,1.3483921932623015,970,592
658,1.3436506997578561,972,592
659,1.3302785255778773,973,594
660,1.3495066320402713,973,596
661,1.3294400966124338,975,600
662,1.308445420760843,977,618
663,1.296977873844901,977,620
664,1.2640084988312585,977,619
665,1.2273746232719471,978,627
666,1.2052521897080586,978,628
667,1.2092703514223377,977,620
668,1.2411740356802359,978,627
669,1.25908014201181,977,624
670,1.2673823303826646,976,625
671,1.2814930518954202,976,622
672,1.308624653589615,976,617
673,1.3064395301242056,976,614
674,1.3231981747976187,977,610
675,1.353416711140357,977,614
676,1.3285759030832414,975,609
677,1.3111094303841553,976,612
678,1.2833351784974225,975,620
679,1.28371248699508,975,631
680,1.2575082150623067,976,629
681,1.206807943108258,975,636
682,1.2009518599760705,975,637
683,1.183944857391399,974,630
684,1.1605076290367837,973,639
685,1.1716744211362966,973,635
686,1.1272036397058087,973,640
687,1.1074002103887342,974,646
688,1.0588353650293556,973,648
689,1.040348848990264,974,657
690,1.0403419789876354,972,643
691,1.0459945796283012,973,647
692,1.047685863310964,973,655
693,1.061683675914457,972,662
694,1.0737816426251527,974,662
695,1.1044221073905494,973,666
696,1.099152117788043,971,656
697,1.1130984312543273,973,657
698,1.1437113444962779,973,645
699,1.1466538745269546,973,651
700,1.1376184355327748,972,653
701,1.1846464979627795,972,651
702,1.1940719434973048,971,669
703,1.1597538817195483,968,664
704,1.1860352210314518,968,668
705,1.201289172146077,967,670
706,1.2141620465714824,967,670
707,1.2178184444307056,966,669
708,1.2295334747019686,965,670
709,1.1918452608873522,964,662
710,1.160766679695192,964,670
711,1.1089741779897946,963,680
712,1.0947792486518135,963,685
713,1.0581983261398022,960,686
714,1.0466557383369448,960,695
715,1.0198182545750618,958,688
716,0.9877391157531191,957,698
717,0.9824681363077298,957,694
718,0.98391355497747,955,704
719,0.9945478393537621,955,705
720,0.9643909751650867,952,721
721,0.9596156026412894,953,731
722,0.9332753486471825,951,731
723,0.9608146189853329,951,732
724,0.9385006359068672,950,730
725,0.9108793082403019,948,727
726,0.8810848436740314,948,722
727,0.852258347998314,949,725
728,0.8733585161083843,949,719
729,0.8566946232214679,949,718
730,0.8512215579918349,948,717
731,0.8517402118139105,948,718
732,0.8553536149056682,949,719
733,0.8623842660055884,949,723
734,0.8684334231233927,949,727
735,0.8750867590282618,951,731
736,0.8574591025007889,949,738
737,0.8660879162043013,949,739
738,0.8495284479328726,950,743
739,0.8414095731809694,950,741
740,0.8296963311528626,950,738
741,0.8436061862507287,951,734
742,0.8549345193791572,951,729
743,0.8696298923941723,951,730
744,0.8663263165188623,952,743
745,0.8354399841105683,952,745
746,0.8216265081824253,952,740
747,0.806575398291713,952,742
748,0.8056292621565181,952,748
749,0.7871289886346234,952,747
750,0.7623701891392841,952,746
751,0.7513562708407822,952,748
752,0.7564015757596158,951,753
753,0.7544219312906691,951,755
754,0.7412097979541379,951,755
755,0.7173335558820045,950,758
756,0.7052534623628344,951,754
757,0.7212454123041491,951,746
758,0.7273465511416675,950,728
759,0.7389759557693464,951,736
760,0.7390945026092249,950,738
761,0.761119888280535,950,741
762,0.7612905771002906,950,743
763,0.7714375858804563,950,742
764,0.7697106931199663,949,747
765,0.7871265991191044,950,750
766,0.7537043627230805,947,755
767,0.7611324281599186,948,738
768,0.7610650483729362,945,742
769,0.7546682655173053,943,747
770,0.7351574696299699,944,753
771,0.7186620668113343,945,753
772,0.7071521513468528,945,750
773,0.7028639962367133,945,746
774,0.6835114189874376,945,753
775,0.6773885359209297,944,752
776,0.6803219704675312,943,756
777,0.6926657869623266,944,754
778,0.6853026702923481,944,749
779,0.6600197326751367,943,754
780,0.6475027841285739,944,754
781,0.6517720583352641,944,760
782,0.6716222279866839,944,754
783,0.6615756131094617,945,756
784,0.6348116363475927,944,751
785,0.6416954176553442,944,755
786,0.6285187053607854,945,757
787,0.6230859624775089,945,756
788,0.62693957754893,945,759
789,0.6306233766199243,945,766
790,0.645133336012009,945,767
791,0.6481494333568002,945,773
792,0.6733676625114365,946,772
793,0.698675231432497,946,774
794,0.708194612006394,947,779
795,0.7330980220881934,948,778
796,0.7337869455387452,947,778
797,0.7299864770389031,948,781
798,0.7213874343729878,947,779
799,0.6995487021223081,947,780
800,0.665269291282715,946,785
801,0.6604487294070011,947,780
802,0.6543208131792471,947,774
803,0.6413744454673173,947,779
804,0.6311353685317048,948,782
805,0.6290008549047386,949,783
806,0.6308317459525324,949,777
807,0.6366952766894476,949,777
808,0.6473469486199959,949,778
809,0.6679328377827033,949,772
810,0.6813828072376427,950,775
811,0.6837539900718991,950,772
812,0.6785814608803884,949,769
813,0.655344560530208,950,775
814,0.6035742207925007,949,777
815,0.5643400433757023,949,780
816,0.5302469932701813,950,779
817,0.534680061071183,950,778
818,0.5494553336891583,950,780
819,0.575748823774277,950,781
820,0.5934146960678328,950,782
821,0.605814060228136,950,787
822,0.6254244053864869,950,791
823,0.6478499180675299,949,790
824,0.667938374843678,947,790
825,0.706937200478278,948,787
826,0.7176410982753567,948,789
827,0.7121716737730778,946,791
828,0.7163500352410166,947,788
829,0.701126564486257,946,782
830,0.6639653509837149,946,790
831,0.6474931817410292,947,792
832,0.6511068314661813,946,786
833,0.6630343345761376,946,787
834,0.6526501164276003,945,792
835,0.6431914000629634,944,794
836,0.6323215215749983,944,798
837,0.6473645824647084,944,801
838,0.6223683111220166,941,804
839,0.5940510918287327,939,811
840,0.5753085481595404,937,808
841,0.5643727233943127,936,811
842,0.5703378778365968,936,810
843,0.5696058558552926,936,809
844,0.544949979357645,934,805
845,0.529903933743582,933,802
846,0.5287528630084145,933,798
847,0.527333566391351,933,800
848,0.5299218169133832,933,796
849,0.5302701941400445,933,792
850,0.5511851298489084,933,795
851,0.5755339460622246,933,795
852,0.606934820702044,932,797
853,0.6272940204805129,932,792
854,0.6296646473322436,931,789
855,0.6553969104260963,931,789
856,0.6615920813952894,931,786
857,0.6701292765655099,929,782
858,0.6732754099247981,928,786
859,0.6651000405221459,929,791
860,0.6418857932787437,928,792
861,0.6444782448372415,928,794
862,0.6273221064554477,928,788
863,0.6179778556831759,928,788
864,0.600297549170194,928,786
865,0.604531505200915,928,787
866,0.6016160020349313,928,787
867,0.6074409326549927,927,789
868,0.5958298452632868,926,790
869,0.5971721359439518,926,790
870,0.5820170271538226,926,788
871,0.5794854113334765,925,785
872,0.5883104557769533,926,787
873,0.5989597988796566,925,789
874,0.6151143528640396,925,788
875,0.6329020768491648,925,784
876,0.6108815901168538,923,782
877,0.625644723593668,923,781
878,0.6506082527636065,923,778
879,0.6704756720674506,923,770
880,0.6847854732922029,923,772
881,0.681078474230323,922,773
882,0.6860158505719837,921,770
883,0.7045278068926264,921,774
884,0.7335397677739393,921,772
885,0.7396786458492941,920,774
886,0.7402554029123791,920,778
887,0.7018971502614272,920,783
888,0.6802201658584185,920,782
889,0.6620374656325758,921,784
890,0.6419444494842279,921,788
891,0.6182994586022175,921,790
892,0.6105458223167006,921,790
893,0.6015801309284409,921,788
894,0.5858935434954582,921,787
895,0.5640290771843517,920,790
896,0.5591010146091853,920,792
897,0.5697885543735735,920,790
898,0.5697013410094847,919,791
899,0.592267713843516,919,785
900,0.6083760039054183,919,788
901,0.630212004310686,919,785
902,0.6290176459521526,919,784
903,0.6335967426117303,919,786
904,0.625451792030445,919,785
905,0.624146615288625,919,784
906,0.6243049785094819,919,783
907,0.6110958152780123,919,779
908,0.6067351829860431,919,773
909,0.5909496241884987,919,772
910,0.5665284506881452,919,769
911,0.5688732773727943,919,773
912,0.5815389038837132,919,775
913,0.599510022529761,919,776
914,0.5827597028473935,919,782
915,0.5986707916725171,919,787
916,0.6074815387160135,920,797
917,0.619361659229661,920,797
918,0.6023576161354492,919,800
919,0.5809280244114677,918,804
920,0.5689270755332445,918,808
921,0.5596065315445536,918,810
922,0.5372188811929581,917,813
923,0.5402113371252807,917,812
924,0.5499756409732175,917,806
925,0.5789313221211113,917,804
926,0.5628517453826688,916,807
927,0.5638206988155067,915,809
928,0.5868456982505941,915,807
929,0.5978179774580422,914,808
930,0.6062042609365662,914,808
931,0.6228324501003543,914,809
932,0.6387406951061935,914,810
933,0.621932087553775,913,813
934,0.631445879144237,913,813
935,0.618962202467418,912,812
936,0.6221256408791347,912,808
937,0.6335233361647649,912,805
938,0.6287661538058815,912,799
939,0.6194229117368694,912,803
940,0.625506354314276,912,801
941,0.6478075853685972,912,800
942,0.6500346223697461,911,794
943,0.6355984270248978,909,792
944,0.6241382918586602,908,789
945,0.6160073434326797,908,789
946,0.5977816926918568,907,791
947,0.5925934488110969,907,794
948,0.5824196903835117,906,792
949,0.5815123080250306,906,797
950,0.5524705893599416,905,796
951,0.546149091026204,905,799
952,0.5430696687500481,905,791
953,0.5468121190020981,904,793
954,0.541601363475352,903,789
955,0.5433174382336949,902,782
956,0.5811468151459412,902,771
957,0.5897223735334519,901,768
958,0.6393602557536819,901,763
959,0.6926344101103311,901,755
960,0.7381736753461957,901,754
961,0.7482606426244851,899,755
