time,tls,selected_phase,pressure_best,pressure_second,pressure_gap,max_age,avg_age,beta,gamma,phase_switched
406,B0,0,49.5,32.5,17.0,6,5,0.3,0.1,0
406,C1,0,107.33157894736843,100.51123595505618,6.8203429923122485,51,42.5,0.35789473684210527,0.5,0
407,A1,2,70.78835616438356,67.82887323943662,2.95948292494694,21,17.5,0.3424657534246575,0.35,0
407,B0,0,51.25,35.25,16.0,9,7.5,0.3,0.15,0
407,B2,0,50.199999999999996,5.9,44.3,3,2.5,0.3,0.1,1
407,C1,0,111.5,102.38888888888889,9.111111111111114,54,45,0.35714285714285715,0.5,0
408,A1,2,75.30000000000001,73.30000000000001,2.0,24,20,0.3,0.4,0
408,B0,0,47.0,39.0,8.0,12,10,0.3,0.2,0
408,C1,0,108.08947368421053,106.93617021276596,1.1533034714445733,57,47.5,0.3894736842105263,0.5,0
409,A1,2,78.55000000000001,77.51986301369864,1.0301369863013718,27,22.5,0.3,0.45,0
409,B0,0,46.05,43.05,3.0,15,12.5,0.3,0.25,0
409,C1,0,114.9090909090909,108.06451612903226,6.84457478005865,60,50,0.36363636363636365,0.5,0
410,A1,0,84.61538461538461,80.85135135135135,3.7640332640332588,30,25,0.3076923076923077,0.5,1
410,B0,2,48.1,41.1,7.0,18,15,0.3,0.3,1
410,C1,0,117.12626262626263,113.73958333333333,3.3866792929293013,63,52.5,0.35353535353535354,0.5,0
411,C1,0,121.70873786407768,117.17171717171718,4.5370206923605,66,55,0.3592233009708738,0.5,0
412,C1,0,123.91747572815534,119.4090909090909,4.508384819064432,69,57.5,0.34951456310679613,0.5,0
413,C1,0,129.44339622641508,122.75,6.693396226415075,72,60,0.330188679245283,0.5,0
414,C1,0,129.58490566037736,121.67171717171718,7.913188488660182,75,62.5,0.3490566037735849,0.5,0
415,C1,0,134.44036697247708,127.70873786407768,6.731629108399403,78,65,0.3394495412844037,0.5,0
419,B1,2,4.2000000000000055,0.0,4.2000000000000055,3,1.5,0.9,0.1,0
420,B1,2,0.7999999999999887,0.0,0.7999999999999887,6,3.0,0.9,0.1,0
421,B1,0,0.0,0.0,0.0,9,4.5,0.9,0.15,1
422,B2,2,15.453846153846154,0.0,15.453846153846154,3,2.5,0.6153846153846154,0.1,1
425,A1,0,83.7,81.89999999999999,1.8000000000000114,3,2.5,0.3,0.1,0
425,B0,0,64.85405405405405,14.506896551724138,50.34715750232991,3,2.5,0.33783783783783783,0.1,1
426,A1,0,89.19999999999999,82.1,7.099999999999994,6,5,0.3,0.1,0
427,A1,0,88.85,82.44999999999999,6.400000000000006,9,7.5,0.3,0.15,0
428,A1,0,83.9,81.2,2.700000000000003,12,10,0.3,0.2,0
429,A1,0,86.55,80.55,6.0,15,12.5,0.3,0.25,0
430,A1,0,82.30000000000001,80.60000000000001,1.7000000000000028,18,15,0.3,0.3,0
430,C1,0,119.39999999999999,114.39999999999999,5.0,3,2.5,0.3,0.1,0
431,A1,0,85.25,82.25,3.0,21,17.5,0.3,0.35,0
431,C1,0,118.8,114.8,4.0,6,5,0.3,0.1,0
432,A1,2,86.9,81.30000000000001,5.599999999999994,24,20,0.3,0.4,1
432,C1,0,119.25,115.25,4.0,9,7.5,0.3,0.15,0
433,C1,2,115.60000000000001,114.60000000000001,1.0,12,10,0.3,0.2,1
436,B1,2,14.399999999999995,0.0,14.399999999999995,3,1.5,0.9,0.1,1
437,B2,0,35.8,2.9000000000000004,32.9,3,2.5,0.3,0.1,1
440,B0,0,36.73181818181818,22.47241379310345,14.259404388714728,3,2.5,0.38636363636363635,0.1,0
441,B0,0,38.91111111111111,26.660606060606064,12.250505050505048,6,5,0.35555555555555557,0.1,0
442,B0,0,39.75,30.791176470588237,8.958823529411763,9,7.5,0.3,0.15,0
443,B0,0,43.4,37.4,6.0,12,10,0.3,0.2,0
444,B0,2,40.75,36.75,4.0,15,12.5,0.3,0.25,1
447,A1,0,108.0,32.7047619047619,75.29523809523809,3,2.5,0.3,0.1,1
448,C1,0,132.5,84.5,48.0,3,2.5,0.3,0.1,1
451,B1,2,39.76715328467154,0.0,39.76715328467154,3,1.5,0.8394160583941606,0.1,0
452,B1,2,31.505797101449282,0.0,31.505797101449282,6,3.0,0.8768115942028986,0.1,0
452,B2,2,18.65483870967742,0.0,18.65483870967742,3,2.5,0.6129032258064516,0.1,1
453,B1,2,54.35,0.0,54.35,9,4.5,0.8,0.15,0
454,B1,2,55.35973154362417,9.499999999999995,45.85973154362418,12,6.0,0.7986577181208053,0.2,0
455,B1,2,77.26552795031056,6.849999999999994,70.41552795031056,15,7.5,0.7329192546583851,0.25,0
456,B1,2,81.58354430379747,22.4,59.18354430379747,18,9.0,0.7151898734177216,0.3,0
457,B1,2,86.45691823899371,23.15,63.30691823899371,21,10.5,0.7044025157232704,0.35,0
458,B1,2,82.7474358974359,38.37391304347826,44.373522853957645,24,12.0,0.7243589743589743,0.4,0
459,B0,2,3.3,2.099999999999997,1.2000000000000028,3,2.5,0.9,0.1,0
459,B1,2,119.78841807909605,65.462,54.326418079096044,27,13.5,0.6214689265536724,0.45,0
460,B0,2,2.6,0.0,2.6,6,5,0.9,0.1,0
460,B1,2,139.40540540540542,88.88805970149254,50.51734570391288,30,15.0,0.5675675675675675,0.5,0
461,B0,2,6.35,5.950000000000001,0.3999999999999986,9,7.5,0.9,0.15,0
461,B1,2,124.92528735632183,90.38805970149254,34.537227654829294,33,16.5,0.6091954022988506,0.5,0
462,A1,0,27.033333333333335,2.3,24.733333333333334,3,2.5,0.7333333333333333,0.1,0
462,B0,0,10.790243902439025,0.0,10.790243902439025,12,10,0.8780487804878049,0.2,1
462,B1,2,150.73936170212767,110.31205673758865,40.42730496453902,36,18.0,0.5372340425531915,0.5,0
463,A1,0,31.681967213114756,0.39999999999999725,31.281967213114758,6,5,0.6885245901639344,0.1,0
463,B1,2,139.9318181818182,129.2086092715232,10.723208910295,39,19.5,0.5568181818181818,0.5,0
463,C1,0,130.4,77.2,53.2,3,2.5,0.3,0.1,0
464,A1,0,32.527419354838706,1.2499999999999984,31.277419354838706,9,7.5,0.6935483870967742,0.15,0
464,B1,2,154.71584699453553,144.55974842767296,10.156098566862568,42,21.0,0.5136612021857924,0.5,0
464,C1,0,132.4,73.31264367816091,59.087356321839096,6,5,0.3,0.1,0
465,A1,0,32.174193548387095,5.299999999999999,26.874193548387098,12,10,0.7096774193548387,0.2,0
465,B1,2,156.9945054945055,151.18944099378882,5.805064500716668,45,22.5,0.5054945054945055,0.5,0
465,C1,0,130.15,68.25243902439024,61.897560975609764,9,7.5,0.3,0.15,0
466,A1,0,41.60714285714286,12.140243902439025,29.466898954703836,15,12.5,0.6190476190476191,0.25,0
466,B1,0,168.83908045977012,143.62790697674419,25.21117348302593,48,24.0,0.40229885057471265,0.5,1
466,C1,0,127.80000000000001,73.20952380952382,54.590476190476195,12,10,0.3,0.2,0
467,A1,0,40.19661016949153,28.316666666666663,11.879943502824865,18,15,0.6271186440677966,0.3,0
467,B2,0,2.9999999999999956,0.0,2.9999999999999956,3,2.5,0.9,0.1,1
467,C1,0,121.25,70.99096385542168,50.25903614457832,15,12.5,0.3,0.25,0
468,A1,0,46.42936507936508,24.077272727272728,22.35209235209235,21,17.5,0.6031746031746031,0.35,0
468,C1,0,124.5,73.11951219512196,51.380487804878044,18,15,0.3,0.3,0
469,A1,0,50.2,32.6,17.6,24,20,0.6,0.4,0
469,C1,0,126.75,72.3879746835443,54.3620253164557,21,17.5,0.3,0.35,0
470,A1,0,45.8,32.08617021276596,13.71382978723404,27,22.5,0.65,0.45,0
470,C1,0,127.0,67.57260273972602,59.42739726027398,24,20,0.3,0.4,0
471,A1,0,41.25925925925926,39.5,1.7592592592592595,30,25,0.7037037037037037,0.5,0
471,C1,0,130.85,74.50526315789475,56.34473684210525,27,22.5,0.3,0.45,0
472,A1,2,46.68867924528302,45.5,1.1886792452830193,33,27.5,0.6415094339622641,0.5,1
472,C1,0,137.0,73.5,63.5,30,25,0.3,0.5,0
473,C1,0,133.3,68.9857142857143,64.31428571428572,33,27.5,0.3,0.5,0
474,C1,0,131.8,75.37837837837839,56.421621621621625,36,30,0.3,0.5,0
475,C1,0,132.3,82.86708860759494,49.432911392405074,39,32.5,0.3,0.5,0
476,C1,0,129.5,84.6875,44.8125,42,35,0.3,0.5,0
477,B0,0,31.277272727272727,14.76875,16.508522727272727,3,2.5,0.5227272727272727,0.1,0
477,C1,0,133.369918699187,85.59876543209876,47.77115326708824,45,37.5,0.3008130081300813,0.5,0
478,B0,0,34.344680851063835,23.678947368421056,10.665733482642779,6,5,0.5106382978723404,0.1,0
478,C1,0,137.53968253968253,87.39024390243902,50.149438637243506,48,40,0.30158730158730157,0.5,0
479,B0,0,34.052127659574474,20.35,13.702127659574472,9,7.5,0.5319148936170213,0.15,0
479,C1,0,137.15873015873015,89.7235294117647,47.43520074696545,51,42.5,0.3253968253968254,0.5,0
480,B0,0,37.4,28.174999999999997,9.225000000000001,12,10,0.5,0.2,0
480,C1,0,145.2651515151515,98.52747252747253,46.737678987678976,54,45,0.3106060606060606,0.5,0
481,B0,0,41.49509803921569,33.44767441860465,8.047423620611042,15,12.5,0.49019607843137253,0.25,0
481,B1,2,151.48222222222222,8.3,143.1822222222222,3,1.5,0.5688888888888889,0.1,1
481,C1,0,150.52941176470588,99.11538461538461,51.41402714932127,57,47.5,0.3088235294117647,0.5,0
482,B0,0,42.604081632653056,38.377272727272725,4.226808905380331,18,15,0.46938775510204084,0.3,0
482,B2,2,21.53529411764706,0.0,21.53529411764706,3,2.5,0.5882352941176471,0.1,1
482,C1,0,154.69784172661872,102.11827956989248,52.57956215672624,60,50,0.30935251798561153,0.5,0
483,B0,2,48.70294117647059,47.27307692307692,1.4298642533936672,21,17.5,0.4117647058823529,0.35,1
483,C1,0,154.47101449275362,106.33333333333334,48.13768115942028,63,52.5,0.3188405797101449,0.5,0
484,C1,0,155.97101449275362,107.83333333333334,48.13768115942028,66,55,0.3188405797101449,0.5,0
485,C1,0,160.7695035460993,111.74489795918367,49.02460558691561,69,57.5,0.3120567375886525,0.5,0
486,C1,0,161.7,118.19,43.50999999999999,72,60,0.3,0.5,0
487,A1,0,73.92105263157895,10.580000000000002,63.34105263157895,3,2.5,0.4631578947368421,0.1,1
487,C1,0,160.62408759124088,124.7,35.92408759124088,75,62.5,0.30656934306569344,0.5,0
488,C1,0,158.3609022556391,129.28971962616822,29.071182629470883,78,65,0.3082706766917293,0.5,0
496,B1,2,119.92380952380952,16.000000000000004,103.92380952380952,3,1.5,0.6523809523809524,0.1,0
497,B1,2,117.00975609756097,38.01463414634147,78.99512195121949,6,3.0,0.6536585365853659,0.1,0
497,B2,0,41.43207547169811,2.7555555555555555,38.67651991614256,3,2.5,0.4528301886792453,0.1,1
498,B0,0,86.8462962962963,1.6999999999999986,85.1462962962963,3,2.5,0.4351851851851852,0.1,1
498,B1,2,110.57,46.942,63.62799999999999,9,4.5,0.67,0.15,0
499,B1,2,114.28,71.21884057971015,43.061159420289854,12,6.0,0.66,0.2,0
500,B1,2,103.07994923857868,57.46969696969697,45.61025226888171,15,7.5,0.700507614213198,0.25,0
501,B1,2,97.44615384615385,77.46993006993007,19.976223776223776,18,9.0,0.7230769230769231,0.3,0
502,A1,0,55.52077922077922,2.1999999999999984,53.32077922077922,3,2.5,0.5194805194805194,0.1,0
502,B1,2,87.21315789473684,81.26891891891891,5.944238975817925,21,10.5,0.7578947368421053,0.35,0
503,A1,0,48.06478873239437,0.0,48.06478873239437,6,5,0.5633802816901409,0.1,0
503,B1,2,92.7237113402062,91.20897435897436,1.5147369812318345,24,12.0,0.7525773195876289,0.4,0
503,C1,2,140.70000000000002,114.7,26.000000000000014,3,2.5,0.3,0.1,1
504,A1,0,60.59691358024691,0.0,60.59691358024691,9,7.5,0.5061728395061729,0.15,0
504,B1,0,108.92777777777778,93.2736559139785,15.654121863799276,27,13.5,0.6296296296296297,0.45,1
505,A1,0,66.35238095238095,0.40000000000000036,65.95238095238095,12,10,0.47619047619047616,0.2,0
506,A1,0,61.97222222222223,3.8500000000000014,58.12222222222223,15,12.5,0.5185185185185185,0.25,0
507,A1,0,63.88717948717949,11.199999999999996,52.68717948717949,18,15,0.48717948717948717,0.3,0
508,A1,0,59.56917808219178,15.768604651162788,43.800573431028994,21,17.5,0.5205479452054794,0.35,0
509,A1,0,60.97837837837838,21.534782608695657,39.44359576968272,24,20,0.5405405405405406,0.4,0
510,A1,0,58.47394366197183,25.843877551020405,32.630066110951425,27,22.5,0.5774647887323944,0.45,0
511,A1,0,54.94202898550725,28.745098039215684,26.196930946291566,30,25,0.6376811594202898,0.5,0
512,A1,0,52.48550724637681,30.29245283018868,22.193054416188133,33,27.5,0.6811594202898551,0.5,0
512,B2,0,23.03913043478261,0.0,23.03913043478261,3,2.5,0.6956521739130435,0.1,0
513,A1,0,52.875,30.125,22.75,36,30,0.7083333333333334,0.5,0
513,B0,0,89.8625,2.9999999999999956,86.8625,3,2.5,0.4375,0.1,0
513,B2,0,14.145454545454543,0.0,14.145454545454543,6,5,0.8181818181818182,0.1,0
514,A1,0,45.33098591549296,27.699999999999996,17.630985915492964,39,32.5,0.7887323943661971,0.5,0
514,B0,0,91.35221238938053,4.299999999999995,87.05221238938053,6,5,0.4336283185840708,0.1,0
514,B2,0,13.21046511627907,2.7499999999999982,10.460465116279071,9,7.5,0.8372093023255814,0.15,0
515,A1,0,43.58571428571429,34.93333333333333,8.652380952380959,42,35,0.8142857142857143,0.5,0
515,B0,0,93.03965517241379,6.35,86.6896551724138,9,7.5,0.4482758620689655,0.15,0
515,B2,0,12.617391304347828,4.000000000000002,8.617391304347827,12,10,0.8695652173913043,0.2,0
516,A1,0,41.77142857142857,34.68333333333334,7.088095238095235,45,37.5,0.8428571428571429,0.5,0
516,B0,0,94.0896551724138,12.599999999999996,81.4896551724138,12,10,0.4482758620689655,0.2,0
516,B2,0,7.549999999999997,7.25,0.29999999999999716,15,12.5,0.9,0.25,0
517,A1,2,39.714285714285715,38.05882352941177,1.6554621848739473,48,40,0.8571428571428571,0.5,1
517,B0,0,98.14495798319328,13.967391304347828,84.17756667884545,15,12.5,0.44537815126050423,0.25,0
517,B2,2,9.799999999999997,7.299999999999998,2.499999999999999,18,15,0.9,0.3,1
518,B0,0,103.37540983606559,27.21132075471698,76.1640890813486,18,15,0.4344262295081967,0.3,0
518,C1,0,140.4,77.2,63.2,3,2.5,0.3,0.1,1
519,B0,0,106.83387096774193,32.25909090909091,74.57478005865102,21,17.5,0.43548387096774194,0.35,0
519,B1,2,130.6004484304933,45.24155844155844,85.35888998893485,3,1.5,0.6412556053811659,0.1,1
520,B0,0,98.7965811965812,34.65263157894737,64.14394961763384,24,20,0.47863247863247865,0.4,0
521,B0,0,101.3465811965812,43.23196721311476,58.11461398346644,27,22.5,0.47863247863247865,0.45,0
522,B0,0,105.96666666666667,47.650793650793645,58.315873015873024,30,25,0.48333333333333334,0.5,0
523,B0,0,104.99152542372882,53.484848484848484,51.50667693888033,33,27.5,0.4915254237288136,0.5,0
524,B0,0,109.49180327868852,53.66666666666667,55.82513661202185,36,30,0.4918032786885246,0.5,0
525,B0,0,112.92622950819673,57.77272727272727,55.15350223546945,39,32.5,0.47540983606557374,0.5,0
526,B0,0,113.4672131147541,66.31944444444444,47.14776867030966,42,35,0.48360655737704916,0.5,0
527,B0,0,109.23109243697479,69.5,39.73109243697479,45,37.5,0.5126050420168067,0.5,0
528,B0,0,105.86206896551724,73.87179487179488,31.990274093722363,48,40,0.5344827586206896,0.5,0
529,B0,0,97.60714285714286,76.01219512195122,21.59494773519164,51,42.5,0.5892857142857143,0.5,0
530,B0,0,93.81651376146789,80.4,13.416513761467883,54,45,0.6146788990825688,0.5,0
531,B0,0,94.07798165137615,82.05813953488372,12.019842116492427,57,47.5,0.6238532110091743,0.5,0
532,A1,0,13.3,0.0,13.3,3,2.5,0.9,0.1,1
532,B0,0,91.62962962962963,89.30434782608695,2.32528180354268,60,50,0.6481481481481481,0.5,0
532,B2,0,42.03972602739726,4.075,37.964726027397255,3,2.5,0.6438356164383562,0.1,1
533,B0,0,94.67272727272727,84.125,10.547727272727272,63,52.5,0.6454545454545455,0.5,0
533,C1,0,66.28863636363636,48.135616438356166,18.15301992528019,3,2.5,0.48863636363636365,0.1,0
534,B0,0,98.99107142857143,89.91304347826087,9.078027950310556,66,55,0.6339285714285714,0.5,0
534,B1,2,167.54888888888888,160.7816513761468,6.767237512742071,3,1.5,0.5022222222222222,0.1,0
534,C1,0,73.63225806451612,40.27164179104478,33.360616273471344,6,5,0.45161290322580644,0.1,0
535,B0,0,96.60714285714286,91.7127659574468,4.894376899696056,69,57.5,0.6607142857142857,0.5,0
535,B1,2,166.29603524229074,159.48636363636362,6.809671605927122,6,3.0,0.5154185022026432,0.1,0
535,C1,0,66.35,43.93571428571429,22.414285714285704,9,7.5,0.5,0.15,0
536,B0,0,100.84070796460176,94.43617021276596,6.404537751835804,72,60,0.6460176991150443,0.5,0
536,B1,2,167.7413043478261,147.97910798122066,19.762196366605423,9,4.5,0.5217391304347826,0.15,0
536,C1,0,69.8888888888889,43.74285714285714,26.14603174603176,12,10,0.4888888888888889,0.2,0
537,B0,0,106.6965811965812,93.46808510638297,13.228496090198234,75,62.5,0.6324786324786325,0.5,0
537,B1,2,178.14893617021278,165.56,12.588936170212776,12,6.0,0.4978723404255319,0.2,0
537,C1,0,70.49725274725274,42.52142857142857,27.975824175824172,15,12.5,0.5054945054945055,0.25,0
538,B0,0,109.86666666666667,93.83157894736843,16.035087719298247,78,65,0.6333333333333333,0.5,0
538,B1,2,177.73305084745763,165.2522026431718,12.48084820428582,15,7.5,0.5084745762711864,0.25,0
538,C1,0,81.73673469387755,49.66027397260274,32.07646072127481,18,15,0.45918367346938777,0.3,0
539,B1,0,178.4746887966805,169.6808510638298,8.793837732850704,18,9.0,0.5269709543568465,0.3,1
539,C1,0,81.25625,58.38846153846154,22.867788461538453,21,17.5,0.46875,0.35,0
540,C1,0,83.50625,60.63846153846154,22.867788461538453,24,20,0.46875,0.4,0
541,C1,0,83.60744680851064,68.45487804878049,15.152568759730158,27,22.5,0.4787234042553192,0.45,0
542,C1,0,91.33673469387755,72.60240963855422,18.734325055323325,30,25,0.45918367346938777,0.5,0
543,C1,0,93.12626262626263,73.00602409638554,20.120238529877085,33,27.5,0.46464646464646464,0.5,0
544,C1,0,98.25490196078431,75.80952380952381,22.4453781512605,36,30,0.45098039215686275,0.5,0
545,C1,0,102.15384615384616,70.71518987341773,31.438656280428432,39,32.5,0.4423076923076923,0.5,0
546,C1,0,104.84761904761905,70.87179487179488,33.97582417582417,42,35,0.4380952380952381,0.5,0
547,A1,0,14.000000000000004,0.0,14.000000000000004,3,2.5,0.9,0.1,0
547,B2,0,58.522222222222226,0.0,58.522222222222226,3,2.5,0.5185185185185185,0.1,0
547,C1,0,109.9074074074074,75.05,34.85740740740741,45,37.5,0.42592592592592593,0.5,0
548,A1,0,11.800000000000002,0.0,11.800000000000002,6,5,0.9,0.1,0
548,B2,0,54.09367088607595,0.0,54.09367088607595,6,5,0.5569620253164557,0.1,0
548,C1,0,118.43859649122807,80.50602409638554,37.93257239484252,48,40,0.40350877192982454,0.5,0
549,A1,0,17.449999999999996,0.0,17.449999999999996,9,7.5,0.9,0.15,0
549,B2,0,58.522839506172836,0.0,58.522839506172836,9,7.5,0.5308641975308642,0.15,0
549,C1,0,114.08715596330275,80.6951219512195,33.39203401208324,51,42.5,0.42201834862385323,0.5,0
550,A1,0,19.4,0.0,19.4,12,10,0.9,0.2,0
550,B2,0,47.71944444444444,1.8166666666666667,45.90277777777777,12,10,0.5972222222222222,0.2,0
550,C1,0,116.76363636363637,87.3953488372093,29.368287526427068,54,45,0.41818181818181815,0.5,0
551,A1,0,44.109649122807014,0.0,44.109649122807014,15,12.5,0.7982456140350878,0.25,0
551,B2,0,59.42088607594937,0.8500000000000014,58.57088607594937,15,12.5,0.5316455696202531,0.25,0
551,C1,0,124.1,93.9888888888889,30.1111111111111,57,47.5,0.4,0.5,0
552,A1,0,39.11818181818182,0.0,39.11818181818182,18,15,0.8272727272727273,0.3,0
552,B2,0,68.38809523809525,6.500000000000001,61.88809523809525,18,15,0.4880952380952381,0.3,0
552,C1,0,126.75862068965517,99.24731182795699,27.511308861698183,60,50,0.39655172413793105,0.5,0
553,A1,0,41.038073394495406,4.450000000000001,36.5880733944954,21,17.5,0.8256880733944955,0.35,0
553,B0,2,72.23693693693694,40.21346153846154,32.023475398475405,3,2.5,0.5855855855855856,0.1,1
553,B2,0,52.82945205479452,6.549999999999995,46.279452054794525,21,17.5,0.6027397260273972,0.35,0
553,C1,0,132.48319327731093,102.95744680851064,29.525746468800293,63,52.5,0.37815126050420167,0.5,0
554,A1,0,50.039655172413795,2.999999999999993,47.0396551724138,24,20,0.8017241379310345,0.4,0
554,B1,2,167.0918215613383,109.7206008583691,57.3712207029692,3,1.5,0.6133828996282528,0.1,1
554,B2,0,66.99024390243903,7.899999999999999,59.090243902439035,24,20,0.5365853658536586,0.4,0
554,C1,0,139.260162601626,107.83333333333334,31.426829268292664,66,55,0.35772357723577236,0.5,0
555,A1,0,60.56176470588236,14.350000000000003,46.21176470588236,27,22.5,0.7647058823529411,0.45,0
555,B2,0,53.76111111111111,12.449999999999998,41.31111111111112,27,22.5,0.6388888888888888,0.45,0
555,C1,0,133.19230769230768,107.1842105263158,26.008097165991884,69,57.5,0.38461538461538464,0.5,0
556,A1,0,75.79527559055119,15.299999999999997,60.49527559055119,30,25,0.7165354330708661,0.5,0
556,B2,0,70.67088607594937,18.1,52.57088607594937,30,25,0.5316455696202531,0.5,0
556,C1,0,126.5909090909091,113.54545454545455,13.045454545454547,72,60,0.4090909090909091,0.5,0
557,A1,0,80.39230769230768,17.89999999999999,62.49230769230769,33,27.5,0.7076923076923077,0.5,0
557,B2,0,61.81944444444444,19.699999999999996,42.11944444444445,33,27.5,0.5972222222222222,0.5,0
557,C1,0,129.25675675675677,119.83980582524272,9.416950931514052,75,62.5,0.40540540540540543,0.5,0
558,A1,0,71.25,22.39999999999999,48.85000000000001,36,30,0.75,0.5,0
558,B2,0,60.43478260869565,23.1,37.33478260869565,36,30,0.6086956521739131,0.5,0
558,C1,0,141.125,126.07476635514018,15.050233644859816,78,65,0.375,0.5,0
559,A1,0,84.97727272727272,22.0,62.97727272727272,39,32.5,0.7045454545454546,0.5,0
559,B2,0,81.24698795180723,27.956521739130437,53.29046621267679,39,32.5,0.4939759036144578,0.5,0
560,A1,0,98.10791366906474,24.299999999999997,73.80791366906475,42,35,0.6618705035971223,0.5,0
560,B2,0,73.17948717948718,31.25,41.92948717948718,42,35,0.5641025641025641,0.5,0
561,A1,0,113.54729729729729,30.6,82.9472972972973,45,37.5,0.6148648648648649,0.5,0
561,B2,0,77.09493670886076,32.75,44.34493670886076,45,37.5,0.5443037974683544,0.5,0
562,A1,0,100.39097744360902,41.701298701298704,58.68967874231031,48,40,0.6466165413533834,0.5,0
562,B2,0,80.95,35.97916666666667,44.97083333333333,48,40,0.525,0.5,0
563,A1,0,125.95270270270271,46.60526315789474,79.34743954480797,51,42.5,0.5608108108108109,0.5,0
563,B2,0,68.78,31.1,37.68,51,42.5,0.64,0.5,0
564,A1,0,122.33793103448275,49.860759493670884,72.47717154081187,54,45,0.5793103448275863,0.5,0
564,B2,0,73.67123287671232,42.411764705882355,31.25946817082997,54,45,0.589041095890411,0.5,0
565,A1,0,124.98965517241379,64.37209302325581,60.617562149157976,57,47.5,0.5724137931034483,0.5,0
565,B2,0,89.95348837209302,40.53921568627451,49.41427268581851,57,47.5,0.5232558139534884,0.5,0
566,A1,0,126.30555555555556,62.65060240963855,63.654953145917005,60,50,0.5694444444444444,0.5,0
566,B2,0,69.10958904109589,42.092592592592595,27.016996448503292,60,50,0.6712328767123288,0.5,0
567,A1,0,134.57333333333332,62.596385542168676,71.97694779116465,63,52.5,0.5533333333333333,0.5,0
567,B2,0,68.94285714285715,47.0,21.94285714285715,63,52.5,0.6714285714285714,0.5,0
568,A1,0,139.9738562091503,76.48888888888888,63.48496732026143,66,55,0.5424836601307189,0.5,0
568,B0,2,24.93855421686747,7.3,17.63855421686747,3,2.5,0.8313253012048193,0.1,0
568,B2,0,76.65384615384616,48.578947368421055,28.074898785425106,66,55,0.6538461538461539,0.5,0
569,A1,0,135.8673469387755,80.78888888888889,55.07845804988662,69,57.5,0.5510204081632653,0.5,0
569,B0,2,20.06835443037975,4.6,15.46835443037975,6,5,0.8607594936708861,0.1,0
569,B1,0,96.58991596638656,42.87339449541285,53.7165214709737,3,1.5,0.7689075630252101,0.1,1
569,B2,0,87.57228915662651,56.68333333333334,30.888955823293173,69,57.5,0.5903614457831325,0.5,0
570,A1,0,141.67763157894737,67.0,74.67763157894737,72,60,0.5460526315789473,0.5,0
570,B0,2,25.868987341772147,17.050000000000004,8.818987341772143,9,7.5,0.8227848101265823,0.15,0
570,B2,0,85.42168674698794,61.42857142857143,23.993115318416514,72,60,0.6265060240963856,0.5,0
571,A1,0,142.54697986577182,90.79032258064515,51.756657285126664,75,62.5,0.5369127516778524,0.5,0
571,B0,2,21.78666666666666,14.9,6.886666666666661,12,10,0.8533333333333334,0.2,0
571,B2,0,95.28888888888889,62.92857142857143,32.36031746031746,75,62.5,0.5888888888888889,0.5,0
572,A1,0,154.4746835443038,92.41489361702128,62.05978992728251,78,65,0.5126582278481012,0.5,0
572,B0,2,32.996753246753244,30.430412371134025,2.5663408756192183,15,12.5,0.7792207792207793,0.25,0
572,B2,0,104.11827956989248,67.4126984126984,36.705581157194075,78,65,0.5376344086021505,0.5,0
573,B0,2,39.2051948051948,35.357894736842105,3.847300068352695,18,15,0.7402597402597403,0.3,0
573,C1,2,134.5,112.748,21.751999999999995,3,2.5,0.3,0.1,1
574,B0,0,53.20294117647059,39.40479452054795,13.798146655922636,21,17.5,0.7352941176470589,0.35,1
584,B1,2,24.200000000000006,4.599999999999983,19.600000000000023,3,1.5,0.9,0.1,1
587,A1,0,111.88181818181819,58.717475728155335,53.164342453662854,3,2.5,0.5636363636363636,0.1,0
587,B2,0,90.3990990990991,45.111594202898544,45.28750489620056,3,2.5,0.42342342342342343,0.1,0
588,A1,0,115.91736526946107,64.5056603773585,51.41170489210258,6,5,0.5508982035928144,0.1,0
588,B2,0,89.51818181818182,46.74285714285715,42.77532467532467,6,5,0.42727272727272725,0.1,0
588,C1,0,142.4,100.89999999999999,41.500000000000014,3,2.5,0.3,0.1,1
589,A1,0,123.98157894736842,70.42407407407407,53.55750487329435,9,7.5,0.5263157894736842,0.15,0
589,B0,0,79.76875,45.7390243902439,34.0297256097561,3,2.5,0.609375,0.1,0
589,B2,0,89.93715596330274,47.30652173913044,42.630634224172304,9,7.5,0.42201834862385323,0.15,0
590,A1,0,122.68823529411765,77.01061946902655,45.677615825091095,12,10,0.5352941176470588,0.2,0
590,B0,0,79.75873015873015,58.043181818181814,21.71554834054833,6,5,0.6031746031746031,0.1,0
590,B2,0,84.15961538461539,48.356521739130436,35.80309364548496,12,10,0.4519230769230769,0.2,0
591,A1,0,119.95481927710844,79.50221238938053,40.45260688772791,15,12.5,0.5421686746987951,0.25,0
591,B0,0,80.50873015873015,53.53823529411765,26.970494864612498,9,7.5,0.6031746031746031,0.15,0
591,B2,0,89.10454545454546,47.55,41.55454545454546,15,12.5,0.4636363636363636,0.25,0
592,A1,0,125.02874251497006,83.38230088495575,41.64644163001431,18,15,0.5269461077844312,0.3,0
592,B0,0,94.73333333333333,65.12826086956522,29.60507246376811,12,10,0.5555555555555556,0.2,0
592,B2,0,82.09158878504674,44.052173913043475,38.03941487200326,18,15,0.5233644859813084,0.3,0
