time,avg_speed,running,halted
1,0.0,1,1
2,0.9936278539476917,2,1
3,1.868751202647885,3,1
4,2.8492642619763506,4,1
5,3.8900217235041787,5,1
6,3.979314381988453,7,2
7,4.6226690838346265,9,2
8,5.357131968643795,11,2
9,6.1397575815981895,13,2
10,6.153360815265043,16,3
11,6.844304769688236,18,2
12,7.457623580825943,20,2
13,7.621117794558817,23,3
14,8.421867517788055,25,2
15,8.401392133050043,28,3
16,8.879755371285022,30,2
17,9.391390593182923,32,2
18,9.11479780539066,36,4
19,9.466692303786438,38,2
20,9.906669628499895,40,2
21,9.663399986550491,44,4
22,10.271318023644394,45,1
23,10.515198550060319,47,2
24,10.015089581534296,52,5
25,10.112654860037434,54,2
26,10.556629582061445,55,1
27,10.077640104434476,60,6
28,10.178078197745055,62,3
29,10.239836964490083,64,3
30,9.780978841183826,69,6
31,9.726126900787255,72,3
32,9.937376283161463,73,2
33,9.86252498566817,76,5
34,9.855286276484637,80,5
35,10.01449594553895,82,4
36,10.162179367133037,84,4
37,9.658104440653034,90,8
38,9.682859620410799,91,5
39,9.83466881932188,92,5
40,9.414187106896104,98,10
41,9.687721105963714,100,5
42,10.034435447956561,99,3
43,9.573267666082936,106,11
44,9.729412435811163,108,4
45,9.651768031153091,111,6
46,9.658167083482802,116,9
47,9.67092164307483,119,7
48,9.598637604227047,122,7
49,9.625888341236765,126,9
50,9.949135429681474,127,6
51,9.937567740493794,130,6
52,10.075596108173974,131,3
53,10.145516407437052,132,4
54,10.016571262079141,135,7
55,10.11415694730061,136,7
56,9.967206601273087,136,8
57,9.881171757283125,139,14
58,9.745614062310258,141,15
59,9.738944054185833,144,16
60,9.660872288564768,146,16
61,9.542518604326313,149,12
62,9.378749635136376,151,8
63,9.203067024744529,154,10
64,9.135729333471799,155,8
65,8.980807030714692,159,13
66,9.094812089459975,161,11
67,9.040268202778714,162,14
68,8.85250343735549,167,16
69,8.981935067631548,167,14
70,8.910582865344077,169,17
71,8.8473977309165,173,12
72,8.825027415449686,175,8
73,8.763874544979155,178,9
74,8.733787635993277,181,15
75,8.803603972364765,183,14
76,8.853127375303691,187,20
77,8.874465218470085,189,20
78,8.888553747459271,191,20
79,8.760774953719514,195,27
80,8.69934213863809,199,30
81,8.865991767555009,200,20
82,8.83512574570509,204,22
83,8.780382752756273,207,20
84,8.948815855150961,208,20
85,8.962846129027026,212,26
86,8.854749231500126,217,30
87,8.917775693316274,218,28
88,8.969895318039041,223,34
89,8.91784486824184,227,34
90,8.880765934261689,228,30
91,8.886783114135318,232,27
92,8.828037375474752,234,21
93,8.672940502704218,236,22
94,8.636364540809009,239,22
95,8.771308118216053,239,24
96,8.76611392127015,240,30
97,8.713149929598522,242,34
98,8.717575802986852,240,35
99,8.710720405317485,242,39
100,8.78684382704809,243,42
101,8.884788054185154,243,36
102,8.652202655425677,245,38
103,8.461477173136513,247,38
104,8.322068854864002,248,32
105,8.086562689621335,252,41
106,8.05635266028382,253,42
107,7.970931949309104,252,45
108,7.726255292326667,256,53
109,7.636329106160324,255,52
110,7.465492190996488,257,60
111,7.280893970445574,261,54
112,7.417573323674891,260,42
113,7.177198114118553,263,47
114,7.065357256441411,268,45
115,7.05585531671696,267,44
116,6.892829971483391,273,51
117,6.825183066276175,276,48
118,6.844649847001273,276,54
119,6.7618960676702535,282,62
120,6.790295187587499,284,60
121,6.860192618978039,284,52
122,6.807633280522421,290,49
123,6.658467607867959,293,43
124,6.668364923966248,292,35
125,6.7088154986199005,297,42
126,6.66769977708158,299,44
127,6.6857370771799856,299,40
128,6.57072455475644,302,42
129,6.548474544205588,305,44
130,6.4707299183001785,306,43
131,6.437439670893629,311,39
132,6.480151661492246,313,36
133,6.488011454196713,314,37
134,6.583034692926436,317,39
135,6.634250747145234,319,37
136,6.68713268394413,320,40
137,6.788158172389174,321,44
138,6.776765920221609,326,48
139,6.814579585566348,327,52
140,6.769590124872766,326,53
141,6.68859109312546,329,50
142,6.634282621990315,328,39
143,6.574893450287156,328,44
144,6.510006047375503,327,39
145,6.500082632958643,327,39
146,6.436177947147189,329,41
147,6.492367096289207,328,35
148,6.506152306797582,328,41
149,6.487027321404141,332,45
150,6.540336298769966,332,41
151,6.621162565754476,335,39
152,6.550952081405811,338,34
153,6.572348741206803,340,32
154,6.591861058284164,340,32
155,6.633765480738058,342,34
156,6.456665532297193,344,45
157,6.389205982913868,347,48
158,6.369830539361207,349,54
159,6.21149322138974,351,66
160,6.236840527733874,355,72
161,6.2195488677662505,355,69
162,6.1106199874436875,360,69
163,6.038673831273427,364,64
164,5.9730515650311,366,62
165,5.959786030855168,367,59
166,5.9535770540292905,368,56
167,5.973364634523635,371,59
168,5.983174471737493,369,61
169,5.999915187473589,368,67
170,5.910441837581033,369,77
171,5.910502268920589,369,68
172,5.9152023066517065,370,66
173,5.88910117125633,371,66
174,5.932027307479763,370,68
175,5.93299945187531,370,67
176,5.857372337170343,372,77
177,5.890237676087143,374,80
178,5.844946034348232,376,79
179,5.82086580645156,377,81
180,5.813903191752528,380,88
181,5.820381774070306,378,80
182,5.7892013665587845,381,71
183,5.745998771733984,385,71
184,5.829766225144284,385,62
185,5.812721816123081,388,67
186,5.81162087951274,390,66
187,5.865670867613691,392,71
188,5.831465001930251,395,76
189,5.853628794688539,396,78
190,5.9063904505313936,395,78
191,5.953451389959581,393,77
192,6.061501450641992,394,68
193,6.124344503531399,395,68
194,6.038252411237349,399,70
195,5.97867045765872,402,75
196,5.913763011276807,404,73
197,5.873964125423847,406,72
198,5.887493336778028,402,72
199,5.841832523310161,405,82
200,5.760661088046307,405,89
201,5.762013679911812,404,78
202,5.77443905093073,407,73
203,5.715835216679091,406,71
204,5.770775388696594,405,67
205,5.780299707291751,407,67
206,5.68185666161453,408,62
207,5.698914521116185,406,64
208,5.7212233190750315,408,71
209,5.705590679109866,411,75
210,5.725514356817057,410,74
211,5.771048871542007,412,73
212,5.801841590189236,413,62
213,5.880519937090079,414,56
214,5.857835159593413,417,66
215,5.974195367370546,417,62
216,6.008463417618235,419,63
217,5.949987189783643,424,68
218,5.980220149326989,422,67
219,5.883528758649932,422,71
220,5.861207568819564,420,75
221,5.866670159656648,421,70
222,5.864807216849053,424,68
223,5.883987585276981,428,65
224,5.924720190665998,426,60
225,5.76129256746584,431,66
226,5.701276256919589,430,70
227,5.6056836947888895,432,80
228,5.6029860596202115,432,89
229,5.54612098781039,434,95
230,5.559193059482062,436,96
231,5.494410386991339,440,94
232,5.466849871291342,440,88
233,5.400190657172119,442,91
234,5.427364467923294,445,81
235,5.390592386373617,445,80
236,5.327266087804652,447,85
237,5.338575104116512,445,79
238,5.311445527802323,447,82
239,5.264511176976276,448,84
240,5.278682788471513,452,83
241,5.2803261410672695,454,73
242,5.223458052120583,458,71
243,5.136344014917517,458,62
244,5.09161170843875,458,64
245,5.108166273220644,461,64
246,5.16747185709368,464,64
247,5.255416457470111,464,66
248,5.288326503354878,467,65
249,5.316252121147902,469,72
250,5.370889160516065,466,69
251,5.344364296495215,467,67
252,5.312293157957896,469,69
253,5.262770128152543,469,69
254,5.278586823743546,471,71
255,5.231120799633417,474,83
256,5.2255112608839624,474,81
257,5.107996453081831,478,96
258,5.067395258622723,483,101
259,5.014965819372534,486,111
260,4.962281896803797,489,116
261,4.885937374862778,492,111
262,4.93926814445064,493,103
263,4.990808086927265,490,96
264,4.9914328291558085,491,95
265,5.02551523814932,493,90
266,5.067110752783746,491,93
267,5.041802204999439,492,95
268,5.020296391483883,494,99
269,4.986113511237619,490,96
270,4.902977626021858,494,107
271,4.901653722485969,498,98
272,4.900291594416703,499,93
273,4.903979869375867,500,88
274,4.865221558490456,502,87
275,4.876602826058584,503,86
276,4.896932975705182,504,92
277,4.881104135800549,507,98
278,4.872157618180258,506,91
279,4.775214819264644,507,101
280,4.797914888802627,510,100
281,4.825527450382379,508,88
282,4.831977664558362,510,83
283,4.842263588433052,510,77
284,4.877063518176217,510,69
285,4.824002706402875,512,75
286,4.804893885388667,514,72
287,4.835319099893588,510,77
288,4.81450553434087,512,88
289,4.7578131398227415,513,91
290,4.820872945250971,515,97
291,4.81258495391319,514,99
292,4.724583120540989,518,108
293,4.619978848970515,522,121
294,4.5252000651315365,523,115
295,4.428614252842842,526,123
296,4.366722619421196,527,112
297,4.401510834224487,526,119
298,4.3713020503541635,528,127
299,4.36678890492779,531,125
300,4.3658464505810395,534,129
301,4.385790253846618,537,128
302,4.443054991647413,538,123
303,4.507497485836406,539,123
304,4.516982855577638,539,118
305,4.485420180613845,537,127
306,4.531850134332918,535,128
307,4.531226952584345,530,132
308,4.4622061537196815,531,139
309,4.361243283962313,532,144
310,4.304594918674738,532,142
311,4.253754833566588,534,145
312,4.205223908913224,538,144
313,4.198976113238139,540,141
314,4.261871261449256,540,130
315,4.266788139163073,540,132
316,4.283431499913254,541,128
317,4.276329642691752,539,128
318,4.21240324583247,539,128
319,4.189998670116735,541,138
320,4.200643956246799,541,132
321,4.249557386275327,540,125
322,4.187270534870606,540,118
323,4.148585690654438,542,122
324,4.11581261798276,543,117
325,4.112785415482124,543,119
326,4.117470618900851,546,124
327,4.056354993344998,546,132
328,4.043729391839921,547,141
329,3.9593929426104033,551,141
330,3.964486830258819,553,150
331,3.8875895121767248,557,151
332,3.8833879182164077,558,153
333,3.7814421989138687,560,158
334,3.7828882336694214,561,152
335,3.76810741425632,563,156
336,3.845036549888696,570,162
337,3.879545145175792,570,163
338,3.928428928032515,571,165
339,3.8830365121511368,574,172
340,3.8915018879559584,575,173
341,3.9434241915435426,580,160
342,4.029497161344444,581,151
343,4.055951584724696,583,149
344,4.125428977306955,585,148
345,4.180219757290631,585,152
346,4.169051937397996,590,151
347,4.164937431805335,594,159
348,4.190280072558099,593,161
349,4.145014096298474,596,176
350,4.149878056290057,596,175
351,4.1140967799627255,595,177
352,4.0945467021120985,596,178
353,4.084938227208149,598,184
354,4.0991825751068545,598,185
355,4.1662142868477146,597,188
356,4.128157383622758,598,187
357,4.097166302219824,600,190
358,4.067022981746471,602,195
359,4.066058968961881,604,198
360,4.061943200019693,607,196
361,4.028604260783781,611,200
362,4.017479401814188,615,191
363,3.928820534498225,616,187
364,3.880672253577422,614,181
365,3.8595481175631177,617,194
366,3.8612799825639197,618,192
367,3.8680945255822308,620,190
368,3.86506470117084,621,195
369,3.904453747111777,620,195
370,3.914115542657579,622,203
371,3.8923100726712287,618,198
372,3.8505536773365137,621,206
373,3.8183115058612946,623,208
374,3.763509712561347,624,205
375,3.6647401772558474,623,216
376,3.679825859258944,622,220
377,3.5986081517112085,624,222
378,3.541233267405073,623,223
379,3.5526194128773567,625,222
380,3.508778012590923,628,228
381,3.4854027937010685,631,231
382,3.431123300809818,632,228
383,3.4416901633258266,636,229
384,3.437703960326577,638,219
385,3.4620558703780877,639,221
386,3.486141638524961,643,230
387,3.536270342457939,644,232
388,3.5324941941945385,644,233
389,3.554620113576836,643,242
390,3.539665646223673,644,243
391,3.53876934135182,643,245
392,3.5846111775567127,644,244
393,3.624083480784882,643,245
394,3.6822586437761524,646,246
395,3.656438968242397,645,256
396,3.651921139320587,648,253
