time,tls,selected_phase,pressure_best,pressure_second,pressure_gap,max_age,avg_age,phase_switched
397,B1,2,92.0,11.400000000000006,80.6,130,65,0
397,B2,2,56.800000000000004,33.6,23.200000000000003,18,8.5,1
398,B1,2,95.10000000000001,24.5,70.60000000000001,156,78,0
399,B1,2,98.20000000000002,34.300000000000004,63.90000000000001,182,91,0
400,B1,2,116.30000000000001,44.4,71.9,208,104,0
401,B1,2,113.10000000000001,62.60000000000001,50.5,234,117,0
402,B1,2,134.0,74.80000000000001,59.19999999999999,260,130,0
403,B1,2,138.8,83.3,55.500000000000014,286,143,0
404,B1,2,148.1,89.0,59.099999999999994,312,156,0
405,A1,2,49.5,40.6,8.899999999999999,18,8.5,1
405,B1,2,154.3,101.89999999999999,52.40000000000002,338,169,0
406,B1,2,167.4,111.7,55.7,364,182,0
407,B1,2,170.5,123.2,47.3,390,195,0
408,B1,2,175.7,132.4,43.29999999999998,416,208,0
409,B0,2,93.89999999999999,11.7,82.19999999999999,18,8.5,1
409,B1,2,188.2,143.6,44.599999999999994,442,221,0
410,B1,2,208.10000000000002,153.5,54.60000000000002,468,234,0
410,C1,0,40.699999999999996,14.9,25.799999999999997,18,8.5,0
411,B1,2,218.2,171.3,46.89999999999998,494,247,0
411,C1,0,53.4,10.8,42.599999999999994,36,17,0
412,B1,2,229.7,188.2,41.5,520,260,0
412,B2,0,54.8,2.0,52.8,18,8.5,1
412,C1,0,62.5,18.1,44.4,54,25.5,0
413,B1,2,238.5,202.79999999999998,35.70000000000002,546,273,0
413,C1,0,68.6,25.4,43.199999999999996,72,34,0
414,B1,2,246.1,219.5,26.599999999999994,572,286,0
414,C1,0,77.0,29.0,48.0,90,42.5,0
415,B1,2,246.8,231.3,15.5,598,299,0
415,C1,0,70.4,39.599999999999994,30.80000000000001,108,51,0
416,B1,2,250.39999999999998,233.3,17.099999999999966,624,312,0
416,C1,0,79.8,48.2,31.599999999999994,126,59.5,0
417,B1,2,255.4,241.7,13.700000000000017,650,325,0
417,C1,0,92.6,54.2,38.39999999999999,144,68,0
418,B1,2,260.9,258.5,2.3999999999999773,676,338,0
418,C1,0,101.7,61.5,40.2,162,76.5,0
419,C1,0,99.4,69.4,30.0,180,85,0
420,A1,0,67.7,55.300000000000004,12.399999999999999,18,8.5,1
420,C1,0,119.19999999999999,75.4,43.79999999999998,198,93.5,0
421,C1,0,121.3,82.69999999999999,38.60000000000001,216,102,0
422,C1,0,131.7,88.3,43.39999999999999,234,110.5,0
423,C1,0,141.5,96.30000000000001,45.19999999999999,252,119,0
424,B0,2,33.1,24.2,8.900000000000002,18,8.5,0
424,C1,0,156.6,103.6,53.0,270,127.5,0
425,B0,2,35.0,34.6,0.3999999999999986,36,17,0
425,C1,0,166.0,113.19999999999999,52.80000000000001,288,136,0
426,B0,0,37.3,34.9,2.3999999999999986,54,25.5,1
426,C1,0,173.1,120.5,52.599999999999994,306,144.5,0
427,B2,0,16.0,12.200000000000001,3.799999999999999,18,8.5,0
427,C1,0,184.5,127.1,57.400000000000006,324,153,0
428,B2,2,24.2,20.799999999999997,3.400000000000002,36,17,1
428,C1,0,195.2,133.0,62.19999999999999,342,161.5,0
429,C1,0,202.3,143.3,59.0,360,170,0
430,C1,0,217.7,144.89999999999998,72.80000000000001,378,178.5,0
431,C1,0,223.8,154.2,69.60000000000002,396,187,0
432,C1,0,231.29999999999998,162.89999999999998,68.4,414,195.5,0
433,B1,0,103.0,0.0,103.0,26,13,1
433,C1,0,249.1,170.89999999999998,78.20000000000002,432,204,0
434,C1,0,255.5,179.5,76.0,450,212.5,0
435,A1,2,88.5,56.9,31.6,18,8.5,1
435,C1,0,256.3,183.5,72.80000000000001,468,221,0
441,B0,2,11.1,0.0,11.1,18,8.5,1
443,B2,0,65.60000000000001,6.5,59.10000000000001,18,8.5,1
448,B1,0,31.700000000000006,5.100000000000011,26.599999999999994,26,13,0
449,B1,0,40.20000000000001,18.6,21.60000000000001,52,26,0
450,A1,0,94.80000000000001,41.0,53.80000000000001,18,8.5,1
450,B1,0,32.9,21.70000000000001,11.199999999999989,78,39,0
450,C1,0,125.2,118.39999999999999,6.800000000000011,18,8.5,0
451,B1,0,37.000000000000014,29.800000000000008,7.200000000000006,104,52,0
451,C1,0,134.6,127.0,7.599999999999994,36,17,0
452,B1,2,50.7,49.5,1.2000000000000028,130,65,1
452,C1,0,137.9,125.5,12.400000000000006,54,25.5,0
453,C1,0,146.0,129.8,16.19999999999999,72,34,0
454,C1,0,151.8,137.8,14.0,90,42.5,0
455,C1,0,161.3,142.5,18.80000000000001,108,51,0
456,B0,0,34.300000000000004,6.300000000000001,28.000000000000004,18,8.5,1
456,C1,0,166.0,148.4,17.599999999999994,126,59.5,0
457,C1,0,173.39999999999998,153.0,20.399999999999977,144,68,0
458,B2,0,72.0,23.9,48.1,18,8.5,0
458,C1,0,178.79999999999998,162.6,16.19999999999999,162,76.5,0
459,B2,0,81.1,31.5,49.599999999999994,36,17,0
459,C1,0,185.9,164.9,21.0,180,85,0
460,B2,0,85.0,34.0,51.0,54,25.5,0
460,C1,0,192.3,171.5,20.80000000000001,198,93.5,0
461,B2,0,89.1,37.9,51.199999999999996,72,34,0
461,C1,0,196.3,172.7,23.600000000000023,216,102,0
462,B2,0,89.4,42.1,47.300000000000004,90,42.5,0
462,C1,0,202.39999999999998,180.0,22.399999999999977,234,110.5,0
463,B2,0,92.5,50.7,41.8,108,51,0
463,C1,0,207.5,182.3,25.19999999999999,252,119,0
464,B2,0,99.9,58.3,41.60000000000001,126,59.5,0
464,C1,0,215.3,189.3,26.0,270,127.5,0
465,A1,2,51.800000000000004,51.6,0.20000000000000284,18,8.5,1
465,B2,0,105.6,64.19999999999999,41.400000000000006,144,68,0
465,C1,0,222.09999999999997,194.29999999999998,27.799999999999983,288,136,0
466,B2,0,104.30000000000001,68.1,36.20000000000002,162,76.5,0
466,C1,0,231.2,203.6,27.599999999999994,306,144.5,0
467,B1,0,3.600000000000011,0.0,3.600000000000011,26,13,1
467,B2,0,106.7,75.7,31.0,180,85,0
467,C1,0,235.0,208.60000000000002,26.399999999999977,324,153,0
468,B2,0,110.19999999999999,79.5,30.69999999999999,198,93.5,0
468,C1,0,235.4,209.2,26.200000000000017,342,161.5,0
469,B2,0,119.3,84.1,35.2,216,102,0
469,C1,0,241.6,219.6,22.0,360,170,0
470,B2,0,120.30000000000001,86.0,34.30000000000001,234,110.5,0
470,C1,0,238.2,217.4,20.799999999999983,378,178.5,0
471,B0,0,33.5,16.3,17.2,18,8.5,0
471,B2,0,133.3,91.9,41.400000000000006,252,119,0
471,C1,0,237.2,219.60000000000002,17.599999999999966,396,187,0
472,B0,0,38.9,23.900000000000002,14.999999999999996,36,17,0
472,B2,0,135.0,100.5,34.5,270,127.5,0
472,C1,0,240.5,222.10000000000002,18.399999999999977,414,195.5,0
473,B0,0,41.3,28.5,12.799999999999997,54,25.5,0
473,B2,0,141.0,106.39999999999999,34.60000000000001,288,136,0
473,C1,0,237.3,226.09999999999997,11.200000000000045,432,204,0
474,B0,0,52.7,38.1,14.600000000000001,72,34,0
474,B2,0,151.1,109.0,42.099999999999994,306,144.5,0
474,C1,0,245.8,232.8,13.0,450,212.5,0
475,B0,0,58.400000000000006,44.0,14.400000000000006,90,42.5,0
475,B2,0,154.7,116.4,38.29999999999998,324,153,0
475,C1,0,251.60000000000002,239.79999999999998,11.80000000000004,468,221,0
476,B0,0,63.8,51.599999999999994,12.200000000000003,108,51,0
476,B2,0,163.3,116.89999999999999,46.40000000000002,342,161.5,0
477,B0,0,75.2,60.2,15.0,126,59.5,0
477,B2,0,169.7,120.5,49.19999999999999,360,170,0
478,B0,0,75.6,62.8,12.799999999999997,144,68,0
478,B2,0,171.8,126.8,45.000000000000014,378,178.5,0
479,B0,0,82.6,66.69999999999999,15.900000000000006,162,76.5,0
479,B2,0,177.5,128.7,48.80000000000001,396,187,0
480,A1,0,54.4,10.300000000000002,44.099999999999994,18,8.5,1
480,B0,0,80.6,69.9,10.699999999999989,180,85,0
480,B2,0,181.29999999999998,133.7,47.599999999999994,414,195.5,0
481,B0,0,94.1,81.6,12.5,198,93.5,0
481,B2,0,186.7,138.3,48.39999999999998,432,204,0
482,B0,0,101.3,90.6,10.700000000000003,216,102,0
482,B1,0,0.0,0.0,0.0,26,13,0
482,B2,0,192.1,140.2,51.900000000000006,450,212.5,0
483,B0,0,108.30000000000001,93.8,14.500000000000014,234,110.5,0
483,B1,2,4.900000000000011,0.0,4.900000000000011,52,26,1
483,B2,0,201.0,145.89999999999998,55.10000000000002,468,221,0
484,B0,0,111.69999999999999,98.4,13.299999999999983,252,119,0
485,B0,0,115.7,100.6,15.100000000000009,270,127.5,0
486,B0,0,126.3,109.1,17.200000000000003,288,136,0
487,B0,0,130.3,115.3,15.000000000000014,306,144.5,0
488,B0,0,138.60000000000002,120.8,17.800000000000026,324,153,0
489,B0,0,143.89999999999998,124.0,19.899999999999977,342,161.5,0
490,B0,0,142.8,127.1,15.700000000000017,360,170,0
490,C1,2,146.5,131.6,14.900000000000006,18,8.5,1
491,B0,0,143.8,131.6,12.200000000000017,378,178.5,0
492,B0,0,143.8,133.8,10.0,396,187,0
493,B0,0,153.39999999999998,137.6,15.799999999999983,414,195.5,0
494,B0,0,163.2,142.6,20.599999999999994,432,204,0
495,A1,0,31.200000000000003,4.8000000000000025,26.4,18,8.5,0
495,B0,0,167.9,145.5,22.400000000000006,450,212.5,0
496,A1,0,32.4,9.8,22.599999999999998,36,17,0
496,B0,0,177.60000000000002,152.1,25.50000000000003,468,221,0
497,A1,0,40.400000000000006,15.700000000000001,24.700000000000003,54,25.5,0
498,A1,0,46.599999999999994,23.4,23.199999999999996,72,34,0
498,B1,0,58.3,39.10000000000001,19.19999999999999,26,13,1
498,B2,2,58.800000000000004,38.6,20.200000000000003,18,8.5,1
499,A1,0,48.6,27.6,21.0,90,42.5,0
500,A1,0,52.6,33.8,18.800000000000004,108,51,0
501,A1,0,62.6,40.7,21.9,126,59.5,0
502,A1,0,63.9,45.2,18.699999999999996,144,68,0
503,A1,0,66.0,48.800000000000004,17.199999999999996,162,76.5,0
504,A1,0,78.0,52.400000000000006,25.599999999999994,180,85,0
505,A1,0,81.7,59.6,22.1,198,93.5,0
505,C1,0,124.10000000000001,85.0,39.10000000000001,18,8.5,1
506,A1,0,82.7,61.5,21.200000000000003,216,102,0
507,A1,0,79.7,70.4,9.299999999999997,234,110.5,0
508,A1,0,91.8,76.7,15.099999999999994,252,119,0
509,A1,0,99.9,83.0,16.900000000000006,270,127.5,0
510,A1,0,101.19999999999999,83.9,17.299999999999983,288,136,0
511,A1,0,110.8,88.4,22.39999999999999,306,144.5,0
511,B0,2,59.6,41.1,18.5,18,8.5,1
512,A1,0,125.30000000000001,100.1,25.200000000000017,324,153,0
513,A1,0,122.6,105.3,17.299999999999997,342,161.5,0
513,B1,2,105.5,81.5,24.0,26,13,1
513,B2,0,60.699999999999996,13.6,47.099999999999994,18,8.5,1
514,A1,0,134.5,106.1,28.400000000000006,360,170,0
515,A1,0,133.2,110.69999999999999,22.5,378,178.5,0
516,A1,0,144.2,115.60000000000001,28.59999999999998,396,187,0
517,A1,0,148.39999999999998,118.0,30.399999999999977,414,195.5,0
518,A1,0,152.4,123.89999999999999,28.500000000000014,432,204,0
519,A1,0,156.0,125.4,30.599999999999994,450,212.5,0
520,A1,0,150.70000000000002,131.3,19.400000000000006,468,221,0
520,C1,0,114.10000000000001,48.300000000000004,65.80000000000001,18,8.5,0
521,C1,0,113.39999999999999,48.8,64.6,36,17,0
522,C1,0,116.10000000000001,51.7,64.4,54,25.5,0
523,C1,0,126.8,51.6,75.19999999999999,72,34,0
524,C1,0,131.2,55.2,75.99999999999999,90,42.5,0
525,C1,0,136.20000000000002,61.400000000000006,74.80000000000001,108,51,0
526,B0,0,41.300000000000004,15.300000000000002,26.0,18,8.5,1
526,C1,0,142.60000000000002,64.0,78.60000000000002,126,59.5,0
527,C1,0,148.0,65.6,82.4,144,68,0
528,B1,2,182.0,123.10000000000001,58.89999999999999,26,13,0
528,B2,0,58.1,17.4,40.7,18,8.5,0
528,C1,0,152.7,68.5,84.19999999999999,162,76.5,0
529,B1,2,185.0,135.8,49.19999999999999,52,26,0
529,B2,0,64.2,23.0,41.2,36,17,0
529,C1,0,157.4,74.4,83.0,180,85,0
530,B1,2,180.3,135.1,45.20000000000002,78,39,0
530,B2,0,68.0,29.299999999999997,38.7,54,25.5,0
530,C1,0,158.5,82.7,75.8,198,93.5,0
531,B1,2,186.39999999999998,149.9,36.49999999999997,104,52,0
531,B2,0,68.3,34.5,33.8,72,34,0
531,C1,0,160.2,90.3,69.89999999999999,216,102,0
532,B1,2,184.3,148.8,35.5,130,65,0
532,B2,0,81.2,41.2,40.0,90,42.5,0
532,C1,0,164.3,97.9,66.4,234,110.5,0
533,B1,2,196.8,159.3,37.5,156,78,0
533,B2,0,84.80000000000001,50.4,34.40000000000001,108,51,0
533,C1,0,165.6,100.1,65.5,252,119,0
534,B1,2,199.1,166.0,33.099999999999994,182,91,0
534,B2,0,91.6,55.7,35.89999999999999,126,59.5,0
534,C1,0,173.4,110.4,63.0,270,127.5,0
535,A1,2,64.2,50.4,13.800000000000004,18,8.5,1
535,B1,2,214.3,176.5,37.80000000000001,208,104,0
535,B2,0,89.3,60.9,28.4,144,68,0
535,C1,0,174.7,109.6,65.1,288,136,0
536,B1,2,230.5,191.0,39.5,234,117,0
536,B2,0,97.9,65.1,32.80000000000001,162,76.5,0
536,C1,0,183.39999999999998,112.5,70.89999999999998,306,144.5,0
537,B1,2,239.5,195.60000000000002,43.89999999999998,260,130,0
537,B2,0,101.0,73.4,27.599999999999994,180,85,0
537,C1,0,181.4,120.4,61.0,324,153,0
538,B1,2,255.7,215.8,39.89999999999998,286,143,0
538,B2,0,110.69999999999999,76.9,33.79999999999998,198,93.5,0
538,C1,0,189.5,127.0,62.5,342,161.5,0
539,B1,2,266.5,221.9,44.599999999999994,312,156,0
539,B2,0,116.1,82.19999999999999,33.900000000000006,216,102,0
539,C1,0,190.2,129.9,60.29999999999998,360,170,0
540,B1,2,281.7,230.7,51.0,338,169,0
540,B2,0,121.5,87.8,33.7,234,110.5,0
540,C1,0,196.6,134.5,62.099999999999994,378,178.5,0
541,B0,0,18.000000000000007,0.0,18.000000000000007,18,8.5,0
541,B1,2,288.2,241.5,46.69999999999999,364,182,0
541,B2,0,130.89999999999998,91.69999999999999,39.19999999999999,252,119,0
541,C1,0,207.0,137.10000000000002,69.89999999999998,396,187,0
542,B0,0,25.700000000000003,0.0,25.700000000000003,36,17,0
542,B1,2,301.4,251.9,49.49999999999997,390,195,0
542,B2,0,137.0,102.0,35.0,270,127.5,0
542,C1,0,216.0,138.3,77.69999999999999,414,195.5,0
543,B0,0,34.400000000000006,0.0,34.400000000000006,54,25.5,0
543,B1,2,310.0,260.8,49.19999999999999,416,208,0
543,B2,0,142.0,104.89999999999999,37.10000000000001,288,136,0
543,C1,0,227.2,142.0,85.19999999999999,432,204,0
544,B0,0,43.5,0.30000000000000426,43.199999999999996,72,34,0
544,B1,2,320.5,268.20000000000005,52.299999999999955,442,221,0
544,B2,0,148.4,110.8,37.60000000000001,306,144.5,0
544,C1,0,228.5,142.2,86.30000000000001,450,212.5,0
545,B0,0,48.2,6.5,41.7,90,42.5,0
545,B1,2,329.9,280.9,49.0,468,234,0
545,B2,0,156.8,114.4,42.400000000000006,324,153,0
545,C1,0,238.9,150.1,88.80000000000001,468,221,0
546,B0,0,53.4,10.3,43.099999999999994,108,51,0
546,B1,2,327.7,296.3,31.399999999999977,494,247,0
546,B2,0,164.1,119.6,44.5,342,161.5,0
547,B0,0,59.60000000000001,21.3,38.30000000000001,126,59.5,0
547,B1,2,330.7,301.3,29.399999999999977,520,260,0
547,B2,0,172.8,122.5,50.30000000000001,360,170,0
548,B0,0,67.30000000000001,26.9,40.40000000000001,144,68,0
548,B1,2,341.5,307.7,33.80000000000001,546,273,0
548,B2,0,181.5,129.1,52.400000000000006,378,178.5,0
549,B0,0,72.4,31.5,40.900000000000006,162,76.5,0
549,B1,2,344.9,316.1,28.799999999999955,572,286,0
549,B2,0,183.2,132.0,51.19999999999999,396,187,0
550,A1,0,74.4,3.900000000000004,70.5,18,8.5,1
550,B0,0,77.80000000000001,39.1,38.70000000000001,180,85,0
550,B1,2,349.1,328.20000000000005,20.899999999999977,598,299,0
550,B2,0,185.79999999999998,133.5,52.29999999999998,414,195.5,0
551,B0,0,87.5,46.00000000000001,41.49999999999999,198,93.5,0
551,B1,2,356.0,337.5,18.5,624,312,0
551,B2,0,198.9,137.1,61.80000000000001,432,204,0
552,B0,0,96.3,51.0,45.3,216,102,0
552,B1,2,367.9,344.3,23.599999999999966,650,325,0
552,B2,0,203.8,141.6,62.20000000000002,450,212.5,0
553,B0,0,106.7,59.6,47.1,234,110.5,0
553,B1,2,365.7,351.0,14.699999999999989,676,338,0
553,B2,0,215.5,148.2,67.30000000000001,468,221,0
554,B0,0,109.3,62.1,47.199999999999996,252,119,0
555,B0,0,116.10000000000001,69.4,46.7,270,127.5,0
556,B0,0,127.8,71.3,56.5,288,136,0
557,B0,0,128.5,76.19999999999999,52.30000000000001,306,144.5,0
558,B0,0,138.60000000000002,80.5,58.10000000000002,324,153,0
559,B0,0,144.9,85.69999999999999,59.20000000000002,342,161.5,0
560,B0,0,152.3,93.30000000000001,59.0,360,170,0
560,C1,0,110.10000000000001,98.69999999999999,11.40000000000002,18,8.5,0
561,B0,0,158.0,96.19999999999999,61.80000000000001,378,178.5,0
561,C1,0,114.89999999999999,104.7,10.199999999999989,36,17,0
562,B0,0,168.3,104.4,63.900000000000006,396,187,0
562,C1,0,118.50000000000001,104.2,14.300000000000011,54,25.5,0
563,B0,0,175.6,110.6,65.0,414,195.5,0
563,C1,0,123.9,111.80000000000001,12.099999999999994,72,34,0
564,B0,0,182.0,114.19999999999999,67.80000000000001,432,204,0
564,C1,0,128.6,112.4,16.19999999999999,90,42.5,0
565,A1,0,84.4,2.900000000000004,81.5,18,8.5,0
565,B0,0,190.4,121.80000000000001,68.6,450,212.5,0
565,C1,0,131.0,116.0,15.0,108,51,0
566,A1,0,91.10000000000001,12.2,78.9,36,17,0
566,B0,0,196.8,125.4,71.4,468,221,0
566,C1,0,134.3,119.2,15.100000000000009,126,59.5,0
567,A1,0,101.7,14.600000000000003,87.1,54,25.5,0
567,C1,0,141.4,125.5,15.900000000000006,144,68,0
568,A1,0,115.1,19.9,95.19999999999999,72,34,0
568,B1,0,156.10000000000002,101.60000000000001,54.500000000000014,26,13,1
568,B2,0,77.10000000000001,58.6,18.500000000000007,18,8.5,0
568,C1,0,151.5,130.8,20.69999999999999,162,76.5,0
569,A1,0,125.30000000000001,24.6,100.70000000000002,90,42.5,0
569,B2,0,89.89999999999999,66.9,22.999999999999986,36,17,0
569,C1,0,156.2,137.7,18.5,180,85,0
570,A1,0,119.80000000000001,25.400000000000002,94.4,108,51,0
570,B2,0,93.9,68.8,25.10000000000001,54,25.5,0
570,C1,0,163.70000000000002,145.4,18.30000000000001,198,93.5,0
571,A1,0,128.3,32.7,95.60000000000001,126,59.5,0
571,B2,0,100.69999999999999,74.80000000000001,25.899999999999977,72,34,0
571,C1,0,169.8,149.7,20.100000000000023,216,102,0
572,A1,0,135.9,40.2,95.7,144,68,0
572,B2,0,106.9,79.80000000000001,27.099999999999994,90,42.5,0
572,C1,0,177.3,158.0,19.30000000000001,234,110.5,0
573,A1,0,142.9,42.4,100.5,162,76.5,0
573,B2,0,106.70000000000002,84.1,22.600000000000023,108,51,0
573,C1,0,182.0,161.6,20.400000000000006,252,119,0
574,A1,0,146.9,49.300000000000004,97.6,180,85,0
574,B2,0,117.7,88.0,29.700000000000003,126,59.5,0
574,C1,0,184.1,165.5,18.599999999999994,270,127.5,0
575,A1,0,150.9,56.2,94.7,198,93.5,0
575,B2,0,122.69999999999999,91.6,31.099999999999994,144,68,0
575,C1,0,189.5,170.1,19.400000000000006,288,136,0
576,A1,0,160.39999999999998,64.19999999999999,96.19999999999999,216,102,0
576,B2,0,128.2,95.9,32.29999999999998,162,76.5,0
576,C1,0,193.8,171.6,22.200000000000017,306,144.5,0
577,A1,0,165.10000000000002,68.1,97.00000000000003,234,110.5,0
577,B2,0,133.0,100.9,32.099999999999994,180,85,0
577,C1,0,203.60000000000002,177.60000000000002,26.0,324,153,0
578,A1,0,168.2,77.1,91.1,252,119,0
578,B2,0,129.20000000000002,102.4,26.80000000000001,198,93.5,0
578,C1,0,209.0,181.2,27.80000000000001,342,161.5,0
579,A1,0,174.5,82.0,92.5,270,127.5,0
579,B2,0,136.89999999999998,105.3,31.59999999999998,216,102,0
579,C1,0,211.6,184.1,27.5,360,170,0
580,A1,0,184.6,88.6,96.0,288,136,0
580,B2,0,137.9,108.9,29.0,234,110.5,0
580,C1,0,218.39999999999998,188.4,29.99999999999997,378,178.5,0
581,A1,0,187.8,99.1,88.70000000000002,306,144.5,0
581,B0,0,82.80000000000001,55.400000000000006,27.400000000000006,18,8.5,0
581,B2,0,147.0,113.2,33.8,252,119,0
581,C1,0,223.10000000000002,192.0,31.100000000000023,396,187,0
582,A1,0,189.10000000000002,98.6,90.50000000000003,324,153,0
582,B0,0,89.60000000000001,61.400000000000006,28.200000000000003,36,17,0
582,B2,0,156.7,116.1,40.599999999999994,270,127.5,0
582,C1,0,227.79999999999998,194.89999999999998,32.900000000000006,414,195.5,0
583,A1,0,194.5,101.5,93.0,342,161.5,0
583,B0,0,97.4,70.4,27.0,54,25.5,0
583,B1,2,84.90000000000002,59.000000000000014,25.900000000000006,26,13,1
583,B2,0,160.7,122.0,38.69999999999999,288,136,0
583,C1,0,226.4,196.39999999999998,30.00000000000003,432,204,0
584,A1,0,201.2,112.1,89.1,360,170,0
584,B0,0,94.69999999999999,73.30000000000001,21.399999999999977,72,34,0
584,B2,0,170.5,127.0,43.5,306,144.5,0
584,C1,0,231.8,200.0,31.80000000000001,450,212.5,0
585,A1,0,210.89999999999998,115.19999999999999,95.69999999999999,378,178.5,0
585,B0,0,96.80000000000001,77.6,19.200000000000017,90,42.5,0
585,B2,0,178.2,129.89999999999998,48.30000000000001,324,153,0
585,C1,0,240.5,202.2,38.30000000000001,468,221,0
586,A1,0,216.5,120.4,96.1,396,187,0
586,B0,0,103.9,81.9,22.0,108,51,0
586,B2,0,183.9,136.5,47.400000000000006,342,161.5,0
587,A1,0,218.39999999999998,127.8,90.59999999999998,414,195.5,0
587,B0,0,98.5,83.10000000000001,15.399999999999991,126,59.5,0
587,B2,0,191.7,140.8,50.89999999999998,360,170,0
588,A1,0,217.3,131.3,86.0,432,204,0
588,B0,0,108.0,88.4,19.599999999999994,144,68,0
588,B2,0,196.39999999999998,143.7,52.69999999999999,378,178.5,0
589,A1,0,220.6,133.5,87.1,450,212.5,0
589,B0,0,110.30000000000001,90.6,19.700000000000017,162,76.5,0
589,B2,0,200.8,147.3,53.5,396,187,0
590,A1,0,225.9,138.4,87.5,468,221,0
590,B0,0,114.60000000000001,93.80000000000001,20.799999999999997,180,85,0
590,B2,0,199.5,150.89999999999998,48.60000000000002,414,195.5,0
591,B0,0,122.7,99.4,23.299999999999997,198,93.5,0
591,B2,0,201.2,153.8,47.39999999999998,432,204,0
592,B0,0,119.7,100.6,19.10000000000001,216,102,0
592,B2,0,207.8,159.0,48.80000000000001,450,212.5,0
593,B0,0,124.5,106.6,17.900000000000006,234,110.5,0
593,B2,0,218.60000000000002,163.3,55.30000000000001,468,221,0
594,B0,0,124.2,109.5,14.700000000000003,252,119,0
595,B0,0,128.60000000000002,114.1,14.500000000000028,270,127.5,0
596,B0,0,129.2,113.6,15.599999999999994,288,136,0
597,B0,0,133.3,115.9,17.400000000000006,306,144.5,0
598,B0,0,132.7,118.5,14.199999999999989,324,153,0
598,B1,2,104.8,49.7,55.099999999999994,26,13,0
599,B0,0,133.7,122.69999999999999,11.0,342,161.5,0
599,B1,2,109.1,62.00000000000001,47.09999999999999,52,26,0
600,B0,0,140.8,127.0,13.800000000000011,360,170,0
600,B1,2,121.60000000000002,67.50000000000003,54.099999999999994,78,39,0
600,C1,2,104.5,93.10000000000001,11.399999999999991,18,8.5,1
601,B0,0,142.7,127.8,14.899999999999991,378,178.5,0
601,B1,2,133.5,86.7,46.8,104,52,0
602,B0,0,153.5,136.5,17.0,396,187,0
602,B1,2,138.60000000000002,89.4,49.20000000000002,130,65,0
603,B0,0,156.8,138.0,18.80000000000001,414,195.5,0
603,B1,2,149.90000000000003,108.00000000000001,41.90000000000002,156,78,0
604,B0,0,164.6,143.0,21.599999999999994,432,204,0
604,B1,2,154.8,107.20000000000002,47.599999999999994,182,91,0
605,A1,0,85.9,62.00000000000001,23.9,18,8.5,0
605,B0,0,173.9,144.5,29.400000000000006,450,212.5,0
605,B1,2,168.00000000000003,130.70000000000002,37.30000000000001,208,104,0
606,A1,0,85.9,66.9,19.0,36,17,0
606,B0,0,180.9,146.7,34.20000000000002,468,221,0
606,B1,2,177.2,144.2,33.0,234,117,0
607,A1,0,97.30000000000001,70.5,26.80000000000001,54,25.5,0
607,B1,2,189.10000000000002,156.4,32.70000000000002,260,130,0
608,A1,0,107.1,74.5,32.599999999999994,72,34,0
608,B1,2,197.0,168.90000000000003,28.099999999999966,286,143,0
608,B2,0,80.60000000000001,67.0,13.600000000000009,18,8.5,0
609,A1,0,115.5,77.80000000000001,37.69999999999999,90,42.5,0
609,B1,2,201.9,180.1,21.80000000000001,312,156,0
609,B2,0,91.7,71.60000000000001,20.099999999999994,36,17,0
610,A1,0,118.80000000000001,81.0,37.80000000000001,108,51,0
610,B1,2,214.7,193.89999999999998,20.80000000000001,338,169,0
610,B2,0,87.4,74.2,13.200000000000003,54,25.5,0
611,A1,0,122.8,83.9,38.89999999999999,126,59.5,0
611,B1,2,230.60000000000002,199.10000000000002,31.5,364,182,0
611,B2,0,97.9,78.5,19.400000000000006,72,34,0
612,A1,0,128.8,85.1,43.70000000000002,144,68,0
612,B1,2,245.5,205.9,39.599999999999994,390,195,0
612,B2,0,107.0,82.1,24.900000000000006,90,42.5,0
613,A1,0,134.3,87.4,46.900000000000006,162,76.5,0
613,B1,2,260.7,217.40000000000003,43.299999999999955,416,208,0
613,B2,0,108.4,85.69999999999999,22.700000000000017,108,51,0
614,A1,0,137.7,91.0,46.69999999999999,180,85,0
614,B1,2,270.8,228.8,42.0,442,221,0
614,B2,0,110.10000000000001,88.60000000000001,21.5,126,59.5,0
615,A1,0,146.5,97.30000000000001,49.19999999999999,198,93.5,0
615,B1,2,280.0,246.3,33.69999999999999,468,234,0
615,B2,0,109.5,91.5,18.0,144,68,0
615,C1,0,123.70000000000002,57.400000000000006,66.30000000000001,18,8.5,1
616,A1,0,149.9,103.9,46.0,216,102,0
616,B1,2,285.8,257.1,28.69999999999999,494,247,0
616,B2,0,116.1,93.7,22.39999999999999,162,76.5,0
617,A1,0,156.7,108.9,47.79999999999998,234,110.5,0
617,B1,2,283.6,272.20000000000005,11.399999999999977,520,260,0
617,B2,0,120.1,95.9,24.19999999999999,180,85,0
618,A1,0,162.7,113.5,49.19999999999999,252,119,0
618,B1,0,289.7,288.1,1.599999999999966,546,273,1
618,B2,0,133.4,98.1,35.30000000000001,198,93.5,0
619,A1,0,166.8,117.80000000000001,49.0,270,127.5,0
619,B2,0,143.5,102.4,41.099999999999994,216,102,0
620,A1,0,172.2,121.4,50.79999999999998,288,136,0
620,B2,0,150.9,106.0,44.900000000000006,234,110.5,0
621,A1,0,176.9,125.0,51.900000000000006,306,144.5,0
621,B0,2,58.300000000000004,47.800000000000004,10.5,18,8.5,1
621,B2,0,154.9,108.9,46.0,252,119,0
