time,avg_speed,running,halted
1,0.0,1,1
2,0.9936278539476917,2,1
3,1.868751202647885,3,1
4,2.8492642619763506,4,1
5,3.8900217235041787,5,1
6,4.6425334456531955,6,1
7,5.737027992115223,7,1
8,6.742943348028149,8,1
9,7.556877413004522,9,1
10,8.125606556116127,10,1
11,9.625078623889191,10,0
12,9.629782178161284,11,1
13,8.74173787145535,13,2
14,9.207613539610422,14,1
15,9.517362396612821,15,1
16,9.52408909350372,16,1
17,9.801697848059465,17,1
18,9.948309110211268,18,1
19,10.347181666201918,19,1
20,10.603630857684351,20,1
21,10.72952853035259,21,1
22,10.819267669748255,22,1
23,10.960394627818971,23,1
24,10.900855803854641,24,1
25,10.964533372608294,25,1
26,11.451371123277042,25,0
27,10.988390283113482,26,1
28,10.426554965280904,27,1
29,10.717941819789655,27,0
30,10.509840987163823,28,1
31,10.03577470207526,30,2
32,10.215287901791024,31,1
33,10.405591238196417,32,2
34,9.982906645784682,34,3
35,9.934581293767202,35,2
36,9.90722946397436,34,1
37,9.555972770975664,36,3
38,9.647614012830223,37,2
39,10.164802426238264,37,2
40,9.997464879013993,39,4
41,9.89660687850795,40,4
42,10.042210562069208,41,4
43,10.036916326200663,42,4
44,10.07520413290741,42,4
45,9.804884447085994,43,5
46,10.057753370155176,43,1
47,10.18064194164456,44,1
48,10.054727785514178,46,2
49,10.133294740593135,47,1
50,10.588104768596645,47,1
51,10.534375904729416,48,2
52,10.307578591249433,50,4
53,10.146794046230035,51,4
54,9.889017750799232,51,5
55,9.652306458331946,53,8
56,9.645783151189123,54,7
57,9.537774349080681,55,7
58,9.617383585608955,55,6
59,9.426015870005388,57,9
60,9.398441493742,58,8
61,9.33557298817651,59,9
62,9.470712553068983,58,9
63,9.602947444525618,58,10
64,9.530879080485692,60,5
65,9.61002866329564,61,3
66,9.613754595360676,62,2
67,9.751683467394113,63,4
68,9.819027260257615,65,7
69,10.07123971508189,65,4
70,10.225872711469464,66,5
71,10.164775103904105,67,5
72,9.991257028077369,69,7
73,10.065524331508163,70,6
74,9.976360421457366,71,7
75,9.903930604911643,72,8
76,9.865592133657302,72,7
77,9.696823397535253,73,9
78,9.469723804699678,74,12
79,9.447784929272585,75,13
80,9.311771106225404,76,14
81,9.15899208105552,77,17
82,9.251068844160999,77,15
83,9.127058957690869,77,16
84,9.227042821080367,77,15
85,9.329914758058088,77,16
86,9.289585437508348,79,18
87,9.227179138069822,80,17
88,9.13490676581095,81,17
89,8.919827968470893,82,17
90,8.92206063506059,83,17
91,8.681438144138195,85,19
92,8.665070844844072,85,19
93,8.529635087701106,85,19
94,8.30111226480713,86,18
95,8.176030434135962,87,18
96,8.069708945503633,89,20
97,8.335245232923201,89,19
98,8.476118865344363,89,22
99,8.48617619820133,90,24
100,8.325084741672695,91,26
101,8.11706880119301,90,29
102,8.12290740473209,91,28
103,7.99715253291794,92,31
104,7.820779836300682,93,30
105,7.753800242086352,93,29
106,7.850727355772381,93,29
107,7.634173217303244,95,33
108,7.41799351824195,96,32
